Date,Initialprice,Discount
2019-05-09,44.99,40
2019-06-09,44.99,40
2019-07-08,44.99,40
2019-09-05,44.99,40
2019-09-19,44.99,40
2019-10-31,44.99,40
2019-11-11,44.99,45
2019-11-24,44.99,45
2019-12-02,44.99,45
2020-01-01,44.99,45
2020-01-26,44.99,50
2020-03-01,44.99,50
2020-03-29,44.99,50
2020-05-18,44.99,50
2020-06-14,44.99,50
2020-07-08,44.99,50
2020-07-26,44.99,50
2019-05-09,39.99,80
2019-06-09,39.99,70
2019-07-08,39.99,70
2019-10-31,39.99,70
2019-11-11,39.99,65
2019-11-24,39.99,65
2019-12-02,39.99,65
2020-01-01,39.99,65
2020-01-26,39.99,65
2020-03-01,39.99,65
2020-07-08,39.99,65
2019-05-09,39.99,90
2019-06-09,39.99,90
2019-07-08,39.99,90
2019-10-31,39.99,90
2019-11-11,39.99,90
2019-12-02,39.99,90
2020-01-01,39.99,90
2020-01-26,39.99,90
2020-03-01,39.99,90
2020-07-08,39.99,90
2019-05-09,5.99,75
2019-06-09,5.99,90
2019-07-08,5.99,90
2019-10-31,5.99,90
2019-11-11,5.99,90
2019-12-02,5.99,90
2020-01-01,5.99,90
2020-01-26,5.99,90
2020-03-01,5.99,90
2020-07-08,5.99,90
2019-06-09,29.99,90
2019-07-08,29.99,90
2019-10-31,19.99,90
2019-11-11,19.99,90
2019-12-02,19.99,90
2020-01-01,19.99,90
2020-01-26,19.99,90
2020-03-01,19.99,90
2020-07-08,19.99,90
