Date,Initialprice,Discount
2019-05-07,24.99,20
2019-07-08,24.99,33
2019-08-29,24.99,20
2019-10-31,24.99,40
2019-11-11,24.99,33
2019-12-02,24.99,45
2020-01-01,24.99,50
2020-01-26,24.99,45
2020-03-22,24.99,40
2020-05-10,24.99,50
2020-07-08,24.99,66
2020-08-02,24.99,66
2019-07-08,24.99,60
2019-10-31,24.99,66
2019-11-12,24.99,50
2019-12-02,24.99,70
2020-01-01,24.99,70
2020-01-26,24.99,66
2020-03-09,24.99,50
2020-07-08,24.99,50
2019-06-02,14.99,55
2019-07-08,14.99,60
2019-07-21,14.99,65
2019-08-04,14.99,60
2019-09-07,14.99,60
2019-10-31,14.99,66
2019-11-11,14.99,65
2019-12-02,14.99,67
2020-01-01,14.99,70
2020-01-26,14.99,66
2020-02-16,14.99,70
2020-04-05,14.99,70
2020-05-24,14.99,70
2020-07-08,14.99,75
2020-07-26,14.99,75
