Date,Initialprice,Discount
2019-04-30,34.99,70
2019-07-08,34.99,75
2019-09-15,34.99,75
2019-11-07,34.99,80
2019-11-11,34.99,80
2019-11-26,34.99,80
2019-12-02,34.99,80
2020-01-01,34.99,80
2020-01-26,34.99,75
2020-03-08,34.99,80
2020-05-07,29.99,70
2020-05-17,29.99,70
2020-07-08,29.99,70
2020-08-02,29.99,70
2019-06-09,19.99,90
2019-07-08,19.99,90
2019-08-11,19.99,90
2019-10-31,19.99,90
2019-11-11,19.99,90
2019-11-24,19.99,90
2019-12-02,19.99,90
2020-01-01,19.99,90
2020-01-26,19.99,90
2020-03-01,19.99,90
2020-05-07,19.99,90
2020-07-08,19.99,90
2019-04-30,19.99,85
2019-07-08,19.99,85
2019-11-11,19.99,85
2019-12-02,19.99,85
2020-01-01,19.99,85
2020-01-26,19.99,85
2020-05-07,19.99,85
2020-08-02,19.99,85
