Date,Initialprice,Discount
2019-06-06,14.99,90
2019-07-08,14.99,90
2019-10-31,14.99,90
2019-12-02,14.99,90
2019-12-07,14.99,90
2020-01-01,14.99,90
2020-01-26,14.99,90
2020-07-08,14.99,90
2020-07-16,14.99,90
2019-06-06,44.99,90
2019-07-08,44.99,90
2019-10-31,44.99,90
2019-12-02,44.99,90
2019-12-07,44.99,90
2020-01-01,44.99,90
2020-01-26,44.99,90
2020-07-08,44.99,90
2020-07-16,44.99,90
2019-05-19,49.99,50
2019-07-08,49.99,50
2019-08-01,49.99,50
2019-10-20,49.99,50
2019-10-31,49.99,50
2019-11-21,49.99,60
2019-12-02,49.99,60
2020-01-01,49.99,60
2020-01-26,49.99,60
2020-04-23,49.99,66
2020-05-31,49.99,66
2020-07-08,49.99,66
