Date,Initialprice,Discount
2019-05-26,0.99,51
2019-07-08,0.99,51
2019-09-28,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2020-01-01,0.99,51
2020-01-26,0.99,51
2020-02-14,0.99,51
2020-04-25,0.99,51
2020-06-23,0.99,51
2020-07-08,0.99,51
2019-05-26,4.99,90
2019-07-08,4.99,90
2019-08-21,4.99,90
2019-10-19,4.99,90
2019-10-31,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-01-26,4.99,90
2020-02-14,4.99,90
2020-05-03,4.99,90
2020-07-08,4.99,90
2019-05-26,4.99,90
2019-07-08,4.99,90
2019-09-28,4.99,90
2019-10-31,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-01-26,0.99,51
2020-02-28,0.99,51
2020-04-25,0.99,51
2020-06-13,0.99,51
2020-07-08,0.99,51
2019-05-26,4.99,90
2019-07-08,4.99,90
2019-08-21,4.99,90
2019-10-19,4.99,90
2019-10-31,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-01-19,4.99,90
2020-01-26,4.99,90
2020-03-23,4.99,90
2020-05-23,4.99,90
2020-07-08,4.99,90
2020-08-12,4.99,90
