Date,Initialprice,Discount
2019-05-29,21.99,75
2019-07-08,21.99,75
2019-07-24,21.99,75
2019-09-18,21.99,50
2019-10-31,21.99,50
2019-11-15,21.99,50
2019-11-24,21.99,50
2019-12-02,21.99,50
2020-01-15,21.99,75
2020-01-26,21.99,75
2020-03-11,21.99,75
2020-04-13,21.99,75
2020-05-06,21.99,75
2020-07-17,21.99,75
2020-07-22,21.99,75
2019-05-29,14.99,85
2019-07-08,14.99,85
2019-07-24,14.99,85
2019-09-18,14.99,50
2019-10-31,14.99,50
2019-11-15,14.99,50
2019-11-24,14.99,50
2019-12-02,14.99,50
2020-01-15,14.99,75
2020-01-26,14.99,75
2020-03-11,14.99,75
2020-04-13,14.99,75
2020-05-06,14.99,75
2020-07-17,14.99,75
2020-07-22,14.99,75
2019-05-29,19.99,75
2019-07-08,19.99,75
2019-07-24,19.99,75
2019-09-18,19.99,75
2019-10-31,19.99,75
2019-11-15,19.99,75
2019-11-24,19.99,75
2019-12-02,19.99,75
2020-01-15,19.99,75
2020-01-26,19.99,75
2020-03-11,19.99,75
2020-04-13,19.99,75
2020-05-06,19.99,75
2020-07-17,19.99,75
2020-07-22,19.99,75
2019-05-29,19.99,85
2019-07-08,19.99,85
2019-07-24,19.99,85
2019-09-18,19.99,50
2019-10-31,19.99,50
2019-11-15,19.99,50
2019-11-24,19.99,50
2019-12-02,19.99,50
2020-01-15,19.99,75
2020-01-26,19.99,75
2020-03-11,19.99,75
2020-04-13,19.99,75
2020-05-06,19.99,75
2020-07-17,19.99,75
2020-07-22,19.99,75
