Date,Initialprice,Discount
2019-06-02,9.99,80
2019-07-08,9.99,90
2019-07-28,9.99,80
2019-09-22,9.99,80
2019-10-31,9.99,80
2019-11-17,9.99,80
2019-12-02,9.99,80
2020-01-01,9.99,80
2020-01-19,9.99,80
2020-03-15,9.99,80
2020-05-10,9.99,80
2020-07-08,9.99,80
2020-07-26,9.99,80
2019-05-26,9.99,75
2019-07-08,9.99,85
2019-08-11,39.99,80
2019-09-22,9.99,80
2019-10-31,9.99,80
2019-11-17,9.99,80
2019-12-02,9.99,80
2019-12-15,39.99,80
2020-01-01,9.99,80
2020-01-19,9.99,80
2020-01-26,9.99,80
2020-03-15,9.99,80
2020-04-12,39.99,80
2020-05-10,9.99,80
2020-06-07,39.99,80
2020-07-08,9.99,80
2020-07-26,9.99,80
2020-08-12,39.99,80
