Date,Initialprice,Discount
2019-05-22,55.99,65
2019-08-20,55.99,65
2019-10-29,55.99,65
2020-01-01,55.99,70
2020-01-29,55.99,65
2020-03-25,55.99,65
2020-06-03,55.99,65
2019-06-06,199.0,65
2019-08-05,199.0,70
2019-10-15,199.0,70
2019-10-31,199.0,75
2019-12-02,199.0,75
2020-01-15,199.0,72
2020-01-26,199.0,75
2020-03-11,199.0,72
2020-05-20,199.0,72
2020-07-22,199.0,72
2019-07-22,44.99,60
2019-10-01,44.99,60
2019-10-31,44.99,60
2019-12-19,44.99,60
2020-03-11,44.99,60
2020-05-06,44.99,60
2020-08-12,44.99,60
