Date,Initialprice,Discount
2019-04-28,29.99,60
2019-05-30,29.99,60
2019-06-23,29.99,67
2019-07-08,19.99,60
2019-07-25,19.99,60
2019-08-11,29.99,67
2019-09-19,19.99,60
2019-10-17,29.99,67
2019-11-14,19.99,60
2019-12-16,29.99,67
2020-01-01,19.99,70
2020-01-20,19.99,70
2020-01-26,19.99,70
2020-02-27,19.99,75
2020-03-15,29.99,70
2020-03-29,19.99,75
2020-05-17,19.99,70
2020-07-08,19.99,75
2020-08-02,29.99,75
2019-05-29,29.99,85
2019-07-08,29.99,85
2019-07-25,29.99,85
2019-09-19,29.99,85
2019-11-14,29.99,84
2019-12-02,29.99,85
2020-01-01,29.99,85
2020-01-26,29.99,85
2020-02-13,29.99,67
2020-02-27,29.99,84
2020-03-15,29.99,84
2020-05-03,29.99,80
2020-06-21,29.99,85
2020-07-08,29.99,85
2020-08-09,29.99,80
2019-04-28,7.99,80
2019-05-29,19.99,85
2019-06-23,7.99,80
2019-07-08,7.99,80
2019-07-25,19.99,87
2019-08-11,7.99,80
2019-09-19,19.99,87
2019-10-17,7.99,85
2019-11-14,19.99,80
2019-12-16,7.99,85
2020-01-01,7.99,85
2020-01-20,19.99,80
2020-01-26,7.99,85
2020-02-27,7.99,85
2020-03-15,7.99,85
2020-05-10,7.99,80
2020-07-08,7.99,80
2020-07-26,7.99,80
2019-04-28,9.99,80
2019-05-29,19.99,85
2019-06-23,9.99,82
2019-07-08,9.99,82
2019-07-25,19.99,87
2019-08-11,9.99,82
2019-09-19,19.99,87
2019-10-17,9.99,82
2019-11-14,19.99,80
2019-12-16,9.99,82
2020-01-01,9.99,85
2020-01-20,19.99,80
2020-01-26,9.99,80
2020-02-27,9.99,82
2020-03-15,9.99,82
2020-05-10,9.99,82
2020-07-08,9.99,80
2020-08-02,9.99,80
