Date,Initialprice,Discount
2019-05-19,59.99,33
2019-07-08,59.99,50
2019-10-20,59.99,66
2019-12-02,59.99,66
2020-01-01,59.99,66
2020-01-26,59.99,66
2020-04-22,59.99,66
2020-05-31,59.99,66
2020-07-08,59.99,66
2019-06-02,59.99,75
2019-07-08,59.99,75
2019-08-12,59.99,75
2019-10-31,59.99,75
2019-11-15,59.99,75
2019-12-02,59.99,75
2020-01-01,59.99,75
2020-01-26,59.99,75
2020-02-27,59.99,75
2020-03-15,59.99,75
2020-05-06,59.99,75
2020-07-08,59.99,75
2019-05-08,19.99,75
2019-07-28,19.99,80
2019-09-22,19.99,75
2019-11-23,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-04-23,19.99,75
2020-07-08,19.99,75
2019-05-19,59.99,75
2019-07-08,59.99,75
2019-10-20,59.99,75
2019-12-02,59.99,75
2020-01-01,59.99,75
2020-01-26,59.99,75
2020-04-22,59.99,75
2020-05-31,59.99,75
2020-07-08,59.99,75
2019-07-08,24.99,75
2019-09-29,24.99,75
2019-11-26,24.99,75
2019-12-02,24.99,75
2020-01-01,24.99,75
2020-01-26,24.99,75
2020-05-03,24.99,75
2020-07-08,24.99,75
2019-07-08,24.99,75
2019-09-29,24.99,75
2019-11-26,24.99,75
2019-12-02,24.99,75
2020-01-01,24.99,75
2020-01-26,24.99,75
2020-05-03,24.99,75
2020-07-08,24.99,75
2019-07-08,59.99,85
2019-08-01,59.99,85
2019-09-25,59.99,85
2019-10-31,59.99,85
2019-11-11,59.99,85
2019-11-26,59.99,85
2019-12-02,59.99,85
2020-01-01,59.99,85
2020-01-26,59.99,85
2020-03-01,29.99,70
2020-03-31,29.99,70
2020-05-26,29.99,70
2020-07-08,29.99,75
2020-08-06,29.99,75
2019-07-08,29.99,75
2019-09-29,29.99,75
2019-11-26,29.99,75
2019-12-02,29.99,75
2020-01-01,29.99,75
2020-01-26,29.99,75
2020-04-28,29.99,100
