Date,Initialprice,Discount
2019-04-12,19.99,75
2019-05-23,19.99,75
2019-07-08,19.99,75
2019-10-31,19.99,15
2019-11-11,19.99,15
2019-12-02,19.99,30
2020-01-01,19.99,50
2020-01-26,19.99,50
2020-02-16,19.99,50
2020-04-05,19.99,50
2020-04-23,19.99,60
2020-05-24,19.99,50
2020-06-23,19.99,50
2020-07-08,19.99,50
2019-04-12,19.99,75
2019-05-23,19.99,75
2019-06-16,19.99,50
2019-07-08,19.99,75
2019-08-18,19.99,50
2019-10-31,19.99,15
2019-11-11,19.99,15
2019-12-02,19.99,30
2020-01-01,19.99,50
2020-01-19,19.99,50
2020-01-26,19.99,50
2020-03-15,19.99,50
2020-04-23,19.99,65
2020-05-10,19.99,50
2020-06-23,19.99,50
2020-07-08,19.99,50
2019-04-12,19.99,75
2019-05-23,19.99,75
2019-07-08,19.99,75
2019-07-28,19.99,30
2019-10-31,19.99,15
2019-11-11,19.99,15
2019-12-02,19.99,30
2020-01-01,19.99,50
2020-01-26,19.99,50
2020-02-23,19.99,50
2020-04-23,19.99,60
2020-05-03,19.99,50
2020-06-23,19.99,50
2020-07-08,19.99,50
2019-04-12,19.99,80
2019-05-23,19.99,75
2019-06-23,19.99,50
2019-07-08,19.99,75
2019-08-25,19.99,50
2019-10-31,19.99,15
2019-11-11,19.99,15
2019-12-02,19.99,30
2019-12-15,19.99,40
2020-01-01,19.99,50
2020-02-02,19.99,50
2020-03-22,19.99,50
2020-04-23,19.99,65
2020-05-31,19.99,50
2020-06-23,19.99,50
2020-07-08,19.99,50
