Date,Initialprice,Discount
2019-04-07,19.99,45
2019-06-09,19.99,50
2019-07-08,19.99,50
2019-09-03,19.99,60
2019-11-04,19.99,60
2019-11-11,19.99,60
2019-12-02,19.99,60
2020-01-01,19.99,60
2020-01-26,19.99,60
2020-03-25,19.99,60
2020-07-08,19.99,60
2019-07-08,49.99,75
2020-03-01,39.99,67
2020-03-25,29.99,67
2020-07-08,29.99,67
2019-05-26,59.99,70
2019-07-08,59.99,60
2019-08-12,59.99,60
2019-10-20,59.99,60
2019-11-11,59.99,67
2019-12-02,59.99,67
2020-01-01,59.99,75
2020-01-19,59.99,75
2020-01-26,59.99,75
2020-03-25,59.99,75
2020-05-03,59.99,75
2020-07-08,59.99,80
2020-07-26,59.99,80
2019-05-05,49.99,70
2019-07-08,49.99,65
2019-12-02,49.99,40
2020-01-01,49.99,40
2020-01-26,49.99,40
2020-03-01,49.99,50
2020-03-25,49.99,50
2020-07-08,49.99,70
2019-04-28,14.99,60
2019-07-08,14.99,60
2019-08-19,14.99,60
2019-11-03,14.99,60
2019-11-11,14.99,50
2019-11-26,14.99,50
2019-12-02,14.99,50
2020-01-01,14.99,50
2020-01-26,14.99,50
2020-02-23,14.99,50
2020-03-01,14.99,50
2020-03-25,14.99,50
2020-05-24,29.99,67
2020-07-08,14.99,50
2020-07-26,14.99,60
2019-05-26,19.99,66
2019-07-08,19.99,66
2019-08-12,19.99,66
2019-10-20,19.99,66
2019-11-11,19.99,66
2019-11-26,19.99,66
2019-12-02,19.99,66
2020-01-01,19.99,66
2020-01-19,19.99,66
2020-01-26,19.99,66
2020-03-25,19.99,66
2020-05-03,19.99,66
2020-07-08,19.99,66
2020-07-26,19.99,66
2019-05-31,59.99,85
2019-06-02,59.99,85
2019-07-08,59.99,80
2019-09-22,59.99,70
2019-11-17,49.99,70
2019-12-02,49.99,70
2020-01-01,49.99,70
2020-01-26,49.99,75
2020-02-09,49.99,70
2020-03-01,49.99,70
2020-03-25,49.99,70
2020-07-12,49.99,80
2019-05-19,29.99,60
2019-07-08,29.99,60
2019-09-29,29.99,60
