Date,Initialprice,Discount
2019-07-08,59.99,85
2019-08-01,59.99,85
2019-09-25,59.99,85
2019-10-31,59.99,85
2019-11-11,59.99,85
2019-11-26,59.99,85
2019-12-02,59.99,85
2020-01-01,59.99,85
2020-01-26,59.99,85
2020-03-01,29.99,70
2020-03-31,29.99,70
2020-05-26,29.99,70
2020-07-08,29.99,75
2020-08-06,29.99,75
2019-07-08,19.99,85
2019-08-08,19.99,85
2019-10-06,19.99,85
2019-10-26,19.99,85
2019-10-31,19.99,85
2019-11-11,19.99,85
2019-11-26,19.99,85
2019-12-02,19.99,85
2020-01-01,19.99,85
2020-01-26,19.99,85
2020-03-01,19.99,85
2020-03-31,19.99,85
2020-05-26,19.99,85
2020-07-08,19.99,85
2020-08-06,19.99,85
2019-05-05,39.99,25
2019-08-04,39.99,33
2019-12-08,39.99,33
2020-03-01,39.99,50
2019-07-08,19.99,85
2019-08-01,19.99,85
2019-09-25,19.99,85
2019-10-31,19.99,85
2019-11-11,19.99,85
2019-12-02,19.99,85
2020-01-01,19.99,85
2020-01-26,19.99,85
2020-03-01,19.99,85
2020-03-18,19.99,85
2020-03-23,19.99,100
2020-05-26,19.99,85
2020-07-08,14.99,80
2019-07-08,29.99,85
2019-08-08,29.99,85
2019-10-26,29.99,85
2019-10-31,29.99,85
2019-11-11,29.99,85
2019-12-02,29.99,85
2020-01-01,29.99,85
2020-01-26,29.99,85
2020-03-01,29.99,85
2020-03-31,29.99,85
2020-05-26,29.99,85
2020-07-08,29.99,85
2020-08-06,29.99,85
2019-05-05,20.99,50
2019-06-28,20.99,50
2019-07-08,20.99,50
2019-09-14,20.99,50
2019-12-02,20.99,50
2020-05-05,20.99,50
2020-07-08,20.99,50
2019-07-08,16.99,70
2019-08-01,16.99,70
2019-09-16,16.99,70
2019-10-14,16.99,70
2019-10-26,16.99,70
2019-10-31,16.99,70
2019-11-11,16.99,80
2019-12-02,16.99,80
2020-01-01,16.99,80
2020-01-26,16.99,80
2020-03-01,16.99,80
2020-03-31,16.99,80
2020-05-26,16.99,80
2020-07-08,16.99,80
2020-08-06,16.99,80
2019-07-08,12.99,80
2019-08-22,12.99,80
2019-10-31,12.99,80
2019-11-11,19.99,80
2019-12-02,12.99,80
2020-01-01,12.99,80
2020-01-26,12.99,80
2020-02-06,12.99,67
2020-03-01,12.99,80
2020-05-26,12.99,80
2020-07-08,12.99,80
2020-08-06,12.99,80
2019-07-08,11.99,20
2020-01-01,11.99,50
2020-03-01,11.99,50
2020-05-05,11.99,50
2020-07-08,11.99,50
2019-07-08,29.99,20
2019-09-14,29.99,40
2020-01-01,29.99,50
2020-03-01,29.99,50
2020-05-05,29.99,50
2020-07-08,29.99,50
2019-05-05,19.99,50
2019-07-08,19.99,50
2019-09-14,19.99,50
2020-01-01,19.99,50
2020-03-01,19.99,50
2020-05-05,19.99,50
2020-07-08,19.99,50
2019-05-05,19.99,50
2019-07-08,19.99,50
2019-09-14,19.99,50
2020-01-01,19.99,50
2020-03-01,19.99,50
2020-05-05,19.99,50
2020-07-08,19.99,50
2019-05-05,15.99,50
2019-07-08,15.99,50
2019-09-14,15.99,50
2020-01-01,15.99,50
2020-03-01,15.99,50
2020-05-05,15.99,50
2020-07-08,15.99,50
2019-05-05,15.99,50
2019-07-08,15.99,50
2019-09-14,15.99,50
2020-01-01,15.99,50
2020-03-01,15.99,50
2020-05-05,15.99,50
2020-07-08,15.99,50
2019-07-08,6.99,86
2019-08-08,6.99,86
2019-10-26,6.99,86
2019-10-31,6.99,86
2019-11-11,6.99,86
2019-12-02,6.99,86
2020-01-01,6.99,86
2020-01-26,6.99,86
2020-03-01,6.99,86
2020-03-31,6.99,86
2020-05-26,6.99,86
2020-07-08,6.99,86
2020-08-06,6.99,86
2019-07-08,8.99,89
2019-08-01,8.99,89
2019-09-25,8.99,89
2019-10-31,8.99,89
2019-11-11,8.99,89
2019-12-02,8.99,89
2020-01-01,8.99,89
2020-01-26,8.99,89
2020-03-01,8.99,89
2020-03-31,8.99,89
2020-05-26,8.99,89
2020-07-08,8.99,89
2020-08-06,8.99,89
2019-07-08,6.99,86
2019-08-08,6.99,86
2019-10-26,6.99,86
2019-10-31,6.99,86
2019-11-11,6.99,86
2019-12-02,6.99,86
2020-01-01,6.99,86
2020-01-26,6.99,86
2020-03-01,6.99,86
2020-03-31,6.99,86
2020-05-26,6.99,86
2020-07-08,6.99,86
2020-08-06,6.99,86
2019-05-05,15.99,50
2019-07-08,15.99,50
2019-09-14,15.99,50
2020-01-01,15.99,50
2020-03-01,15.99,50
2020-05-05,15.99,50
2020-07-08,15.99,50
2019-07-08,39.99,30
2019-08-08,39.99,30
2019-10-31,39.99,50
2019-12-02,39.99,50
2020-01-01,39.99,50
2020-01-26,39.99,50
2020-03-01,39.99,50
2020-03-31,39.99,50
2020-05-26,39.99,50
2020-07-08,39.99,50
2020-08-06,39.99,50
2019-07-08,6.99,86
2019-08-08,6.99,86
2019-10-26,6.99,86
2019-10-31,6.99,86
2019-11-11,6.99,86
2019-12-02,6.99,86
2020-01-01,6.99,86
2020-01-26,6.99,86
2020-03-01,6.99,86
2020-03-31,6.99,86
2020-05-26,6.99,86
2020-07-08,6.99,86
2020-08-06,6.99,86
2019-07-08,8.99,89
2019-08-01,8.99,89
2019-09-25,8.99,89
2019-10-31,8.99,89
2019-11-11,8.99,89
2019-12-02,8.99,89
2020-01-01,8.99,89
2020-01-26,8.99,89
2020-03-01,8.99,89
2020-03-31,8.99,89
2020-05-26,8.99,89
2020-07-08,8.99,89
2020-08-06,8.99,89
2019-07-08,19.99,70
2019-08-08,19.99,70
2019-10-26,19.99,90
2019-10-31,19.99,90
2019-11-11,19.99,90
2019-12-02,19.99,90
2020-01-01,19.99,90
2020-01-26,19.99,90
2020-03-01,19.99,90
2020-03-31,19.99,90
2020-05-26,19.99,90
2020-07-08,19.99,90
2020-08-06,19.99,90
2019-07-08,12.99,80
2019-08-22,12.99,80
2019-10-31,12.99,80
2019-11-11,12.99,80
2019-12-02,12.99,80
2020-01-01,12.99,80
2020-01-26,12.99,80
2020-02-06,19.99,67
2020-03-01,12.99,80
2020-03-31,12.99,80
2020-05-26,12.99,80
2020-07-08,12.99,80
2020-08-06,12.99,80
2019-07-08,14.99,90
2019-08-08,14.99,90
2019-10-06,14.99,90
2019-10-26,14.99,90
2019-10-31,14.99,90
2019-11-11,14.99,90
2019-12-02,14.99,90
2020-01-01,14.99,90
2020-01-26,14.99,90
2020-03-01,14.99,90
2020-03-31,14.99,90
2020-05-26,14.99,90
2020-07-08,14.99,90
2020-08-06,14.99,90
2019-07-08,19.99,85
2019-08-08,19.99,85
2019-10-26,19.99,85
2019-10-31,19.99,85
2019-11-11,19.99,85
2019-12-02,19.99,85
2020-01-01,19.99,85
2020-01-26,19.99,85
2020-03-01,19.99,85
2020-03-31,19.99,85
2020-05-26,19.99,85
2020-07-08,19.99,85
2020-08-06,19.99,85
2019-05-05,24.99,50
2019-07-08,24.99,50
2019-09-14,24.99,50
2020-01-01,24.99,50
2020-03-01,24.99,50
2020-05-05,24.99,50
2020-07-08,24.99,50
2019-07-08,12.99,75
2019-08-22,12.99,75
2019-10-31,12.99,75
2019-11-11,12.99,75
2019-12-02,12.99,75
2020-01-01,12.99,75
2020-01-26,12.99,75
2020-03-01,12.99,75
2020-03-31,12.99,75
2020-05-26,12.99,75
2020-07-08,12.99,75
2020-08-06,12.99,75
2019-05-05,11.99,50
2019-07-08,11.99,50
2020-01-01,11.99,50
