Date,Initialprice,Discount
2019-04-18,19.99,60
2019-06-28,19.99,60
2019-07-08,19.99,60
2019-07-28,19.99,60
2019-09-14,19.99,60
2019-10-31,19.99,60
2019-12-05,19.99,60
2020-01-01,19.99,60
2020-01-26,19.99,60
2020-02-26,19.99,60
2020-03-22,19.99,60
2020-04-22,19.99,60
2020-06-14,19.99,60
2020-07-08,19.99,60
2020-08-12,19.99,60
2019-04-09,19.99,70
2019-05-12,19.99,50
2019-06-07,19.99,50
2019-06-16,19.99,50
2019-07-08,19.99,60
2019-08-11,19.99,50
2019-09-14,19.99,50
2019-10-14,19.99,30
2019-12-02,19.99,50
2020-01-01,19.99,50
2020-01-26,19.99,50
2020-03-22,19.99,50
2020-04-05,19.99,50
2020-04-26,19.99,50
2020-05-24,19.99,50
2020-07-08,19.99,70
2020-08-02,19.99,50
2019-10-31,14.99,75
2020-01-01,14.99,75
2020-05-03,14.99,75
2019-05-12,14.99,80
2019-07-08,14.99,80
2019-07-21,14.99,80
2019-09-08,14.99,80
2019-09-14,14.99,80
2019-12-02,14.99,80
2020-01-01,14.99,80
2020-01-26,14.99,80
2020-03-01,14.99,80
2020-04-19,14.99,80
2020-06-14,14.99,80
2020-07-08,14.99,80
2019-04-28,14.99,90
2019-05-19,14.99,90
2019-07-08,14.99,90
2019-09-14,14.99,85
2019-10-31,14.99,85
2019-12-02,14.99,85
2020-01-01,14.99,85
2020-01-26,14.99,80
2020-02-23,14.99,80
2020-05-03,19.99,80
2020-06-14,14.99,80
2020-07-19,19.99,80
2020-08-02,14.99,80
2019-05-19,14.99,75
2019-06-09,14.99,75
2019-07-08,14.99,75
2019-08-04,14.99,80
2019-09-14,14.99,75
2019-10-31,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-01-26,14.99,75
2020-03-01,14.99,75
2020-04-19,14.99,75
2020-06-07,14.99,75
2020-07-08,14.99,80
2020-07-26,14.99,75
