Date,Initialprice,Discount
2019-06-28,24.99,40
2019-07-08,24.99,40
2019-08-04,24.99,40
2019-10-31,24.99,40
2019-11-24,24.99,35
2019-12-02,24.99,35
2020-01-01,24.99,35
2020-01-26,24.99,35
2020-04-19,24.99,40
2020-07-08,24.99,35
2019-07-08,9.99,60
2019-08-04,9.99,60
2019-10-31,9.99,40
2019-11-24,9.99,50
2019-12-02,9.99,50
2020-01-01,9.99,50
2020-01-26,9.99,50
2020-04-19,9.99,50
2020-07-08,9.99,50
2019-07-08,9.99,50
2019-08-04,9.99,50
2019-10-31,9.99,40
2019-11-24,9.99,50
2019-12-02,9.99,50
2020-01-01,9.99,50
2020-01-26,9.99,50
2020-04-19,9.99,50
2020-07-08,9.99,50
2019-07-08,9.99,50
2019-08-04,9.99,50
2019-10-31,9.99,40
2019-11-24,9.99,40
2019-12-02,9.99,40
2020-01-01,9.99,40
2020-01-26,9.99,50
2020-04-10,9.99,100
2020-04-19,9.99,40
2020-07-08,9.99,50
2019-07-08,24.99,45
2019-08-04,24.99,45
2019-10-31,24.99,40
2019-11-24,24.99,40
2019-12-02,24.99,40
2020-01-01,24.99,40
2020-01-26,24.99,40
2020-04-19,24.99,40
2020-07-08,24.99,40
2019-07-08,24.99,60
2019-08-04,24.99,60
2019-10-31,24.99,45
2019-11-24,24.99,50
2019-12-02,24.99,50
2020-01-01,24.99,50
2020-01-26,24.99,50
2020-04-19,24.99,50
2020-07-08,24.99,50
2019-07-08,24.99,60
2019-08-04,24.99,60
2019-10-31,24.99,45
2019-11-24,24.99,50
2019-12-02,24.99,50
2020-01-01,24.99,50
2020-01-26,24.99,50
2020-04-19,24.99,50
2020-07-08,24.99,50
