Date,Initialprice,Discount
2019-04-28,0.99,51
2019-07-08,0.99,51
2019-09-01,0.99,51
2019-10-20,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2019-12-15,0.99,51
2020-01-01,0.99,51
2020-02-02,0.99,51
2020-03-29,0.99,51
2020-05-17,0.99,51
2020-07-08,0.99,51
2020-08-02,0.99,51
2019-05-05,0.99,51
2019-07-08,0.99,51
2019-09-08,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2019-12-15,0.99,51
2020-01-01,0.99,51
2020-02-02,0.99,51
2020-03-29,0.99,51
2020-05-17,0.99,51
2020-07-08,0.99,51
2020-08-02,0.99,51
2019-05-05,2.99,70
2019-07-08,2.99,83
2019-09-08,2.99,80
2019-10-31,2.99,80
2019-12-02,2.99,80
2019-12-15,2.99,80
2020-01-01,2.99,83
2020-01-26,2.99,83
2020-02-09,2.99,83
2020-03-29,2.99,83
2020-05-17,2.99,83
2020-07-08,2.99,83
2020-08-02,2.99,83
2019-05-05,0.99,51
2019-07-08,0.99,51
2019-09-01,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2019-12-15,0.99,51
2020-01-01,0.99,51
2020-02-02,0.99,51
2020-03-29,0.99,51
2020-05-17,0.99,51
2020-07-08,0.99,51
2020-08-02,0.99,51
2019-05-05,0.99,51
2019-07-08,0.99,51
2019-09-08,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2019-12-15,0.99,51
2020-01-01,0.99,51
2020-01-26,0.99,51
2020-02-09,0.99,51
2020-03-29,0.99,51
2020-05-17,0.99,51
2020-07-08,0.99,51
2020-08-02,0.99,51
2019-05-05,1.99,60
2019-07-08,1.99,75
2019-09-08,1.99,65
2019-10-31,1.99,60
2019-12-02,1.99,75
2019-12-15,1.99,75
2020-01-01,1.99,75
2020-01-26,1.99,75
2020-02-09,1.99,75
2020-04-05,1.99,75
2020-05-24,1.99,75
2020-07-08,1.99,75
2020-08-02,1.99,75
2019-04-28,2.99,70
2019-07-08,2.99,83
2019-09-08,2.99,70
2019-10-31,2.99,70
2019-12-02,2.99,80
2019-12-15,2.99,80
2020-01-01,2.99,83
2020-01-26,2.99,83
2020-02-09,2.99,80
2020-03-29,2.99,80
2020-05-17,2.99,80
2020-07-08,2.99,83
2020-08-02,2.99,83
2019-04-28,0.99,51
2019-07-08,0.99,51
2019-09-08,0.99,51
2019-10-31,0.99,51
2019-12-02,0.99,51
2019-12-15,0.99,51
2020-01-01,0.99,51
2020-01-26,0.99,51
2020-02-09,0.99,51
2020-04-05,0.99,51
2020-05-24,0.99,51
2020-07-08,0.99,51
2020-08-02,0.99,51
2019-04-28,2.99,65
2019-07-08,2.99,83
2019-09-08,2.99,70
2019-10-31,2.99,60
2019-12-02,2.99,80
2019-12-15,2.99,70
2020-01-01,2.99,83
2020-01-26,2.99,83
2020-02-09,2.99,80
2020-03-29,2.99,80
2020-05-17,2.99,80
2020-07-08,2.99,83
2020-08-02,2.99,83
2019-04-28,1.99,60
2019-07-08,1.99,75
