Date,Initialprice,Discount
2019-05-14,29.99,50
2019-07-08,29.99,50
2019-08-05,29.99,50
2019-08-28,29.99,50
2019-10-31,29.99,50
2019-11-14,29.99,50
2019-12-02,29.99,50
2019-12-13,29.99,50
2020-01-01,29.99,50
2020-02-05,29.99,50
2020-03-30,29.99,50
2020-07-08,29.99,50
2020-08-12,29.99,50
2019-07-08,14.99,65
2019-09-15,14.99,65
2019-11-10,14.99,65
2019-12-02,14.99,65
2020-01-01,14.99,65
2020-02-05,14.99,65
2020-03-09,29.99,70
2020-07-08,14.99,65
2020-07-08,19.99,65
2019-07-08,19.99,65
2019-09-01,19.99,65
2019-11-11,19.99,65
2019-12-02,19.99,65
2020-01-01,19.99,65
2020-01-19,19.99,65
2020-02-05,19.99,65
2020-03-30,19.99,65
2020-07-08,19.99,65
2019-07-08,9.99,65
2019-09-08,9.99,65
2019-11-11,9.99,65
2019-12-02,9.99,65
2020-01-01,9.99,65
2020-02-05,9.99,65
2020-07-08,9.99,65
2019-07-08,14.99,65
2019-11-11,14.99,65
2019-12-02,14.99,65
2020-01-01,14.99,65
2020-02-05,14.99,65
2020-07-08,14.99,65
2019-07-08,9.99,65
2019-09-15,9.99,65
2019-11-10,9.99,65
2019-12-02,9.99,65
2020-01-01,9.99,65
2020-02-05,9.99,65
2020-03-09,9.99,65
2020-07-08,9.99,65
2019-07-08,9.99,65
2019-09-08,9.99,65
2019-11-11,9.99,65
2019-12-02,9.99,65
2020-01-01,9.99,65
2020-02-05,9.99,65
2020-07-08,9.99,65
2019-07-08,9.99,65
2019-09-15,9.99,65
2019-11-10,9.99,65
2019-12-02,9.99,65
2020-01-01,9.99,65
2020-02-05,9.99,65
2020-03-09,29.99,70
2020-07-08,9.99,65
2019-07-08,19.99,65
2019-09-08,19.99,65
2019-11-11,19.99,65
2019-12-02,19.99,65
2020-01-01,19.99,65
2020-02-05,19.99,65
2020-07-08,19.99,65
