Date,Initialprice,Discount
2019-07-08,24.99,70
2019-11-11,24.99,70
2019-12-02,24.99,70
2020-01-01,24.99,70
2020-07-08,24.99,80
2019-07-08,29.99,70
2019-11-11,29.99,70
2019-12-02,29.99,70
2020-01-01,29.99,70
2020-07-08,29.99,80
2019-07-08,29.99,70
2019-11-11,29.99,70
2019-12-02,29.99,70
2020-01-01,29.99,70
2020-07-08,29.99,80
2019-07-08,14.99,60
2019-11-11,14.99,60
2019-12-02,14.99,60
2020-01-01,14.99,60
2020-01-26,14.99,60
2020-05-12,14.99,70
2020-07-08,14.99,70
2019-07-08,17.99,60
2019-11-11,17.99,60
2019-12-02,17.99,60
2020-01-01,17.99,60
2020-07-08,17.99,70
