Date,Initialprice,Discount
2019-04-28,12.99,80
2019-05-19,14.99,70
2019-07-08,12.99,80
2019-07-28,12.99,80
2019-08-25,12.99,80
2019-10-07,12.99,80
2019-11-17,12.99,80
2019-12-02,12.99,80
2020-01-01,12.99,85
2020-01-12,12.99,80
2020-01-26,12.99,80
2020-03-01,12.99,80
2020-04-26,12.99,85
2020-06-14,12.99,87
2020-07-08,12.99,80
2020-07-23,12.99,90
2020-08-09,12.99,90
2019-04-28,29.99,80
2019-05-12,29.99,70
2019-07-08,29.99,70
2019-07-28,29.99,70
2019-08-25,29.99,80
2019-10-07,29.99,80
2019-11-17,29.99,80
2019-12-02,29.99,80
2020-01-01,39.99,85
2020-01-12,29.99,80
2020-01-26,29.99,80
2020-03-01,29.99,80
2020-04-26,29.99,84
2020-06-16,39.99,85
2020-07-08,29.99,85
2020-07-17,29.99,90
2020-07-23,29.99,90
2020-08-09,29.99,90
2019-04-07,14.99,80
2019-04-28,14.99,80
2019-06-16,14.99,80
2019-07-08,14.99,80
2019-09-22,14.99,80
2019-11-10,14.99,80
2019-12-02,14.99,80
2020-01-01,14.99,80
2020-01-19,14.99,80
2020-01-26,14.99,80
2020-06-21,14.99,80
2020-07-08,14.99,80
2020-07-23,14.99,90
2020-08-09,14.99,90
