Date,Initialprice,Discount
2019-05-05,49.99,50
2019-07-08,49.99,60
2019-09-14,49.99,60
2019-11-11,49.99,65
2020-01-01,49.99,65
2020-01-26,49.99,65
2020-03-08,49.99,70
2020-07-08,49.99,50
2019-07-08,59.99,30
2019-11-26,59.99,40
2019-12-02,59.99,40
2020-01-26,59.99,45
2020-03-08,59.99,45
2019-07-08,59.99,60
2019-10-09,59.99,60
2020-03-08,59.99,60
2020-07-08,59.99,60
2020-01-01,59.99,50
2020-01-26,59.99,50
2020-03-08,59.99,50
2020-01-26,54.99,60
2020-03-08,54.99,50
2019-07-08,59.99,60
2019-10-31,59.99,50
2020-01-26,59.99,50
2020-03-08,59.99,60
2020-01-26,54.99,60
2020-03-08,54.99,50
2019-05-05,59.99,50
2019-05-22,29.99,30
2019-12-02,29.99,35
2020-01-16,29.99,35
2020-03-08,29.99,35
2020-07-08,29.99,35
2019-10-20,49.99,75
2020-03-08,49.99,75
2020-08-12,49.99,60
2019-05-22,59.99,40
2019-12-02,59.99,40
2020-01-16,59.99,40
2020-03-08,59.99,40
2020-07-08,59.99,40
2020-01-01,24.99,50
2020-01-26,24.99,50
2020-03-08,24.99,50
2019-10-20,49.99,70
2020-03-08,49.99,70
2020-07-08,49.99,60
2020-08-12,49.99,60
