Date,Initialprice,Discount
2019-07-08,14.99,67
2019-09-26,14.99,67
2019-10-31,14.99,67
2019-12-02,14.99,67
2020-01-01,14.99,67
2020-01-26,14.99,67
2020-03-30,14.99,55
2020-05-18,14.99,67
2020-07-08,14.99,67
2019-05-19,24.99,60
2019-07-08,24.99,80
2019-07-21,24.99,80
2019-09-26,24.99,80
2019-10-31,24.99,60
2019-12-02,24.99,80
2019-12-12,24.99,80
2020-01-01,24.99,80
2020-01-26,24.99,60
2020-03-30,24.99,80
2020-05-18,24.99,80
2020-07-08,24.99,80
2020-07-16,24.99,90
2019-05-19,24.99,70
2019-07-08,24.99,80
2019-07-21,24.99,80
2019-09-26,24.99,80
2019-10-31,24.99,70
2019-12-02,24.99,80
2019-12-12,24.99,80
2020-01-01,24.99,80
2020-01-26,24.99,70
2020-03-30,24.99,80
2020-05-18,24.99,80
2020-07-08,24.99,80
2020-07-16,24.99,80
2019-05-21,24.99,40
2019-07-08,24.99,60
2019-09-26,24.99,60
2019-10-31,24.99,60
2019-12-02,24.99,60
2020-01-01,24.99,60
2020-01-26,24.99,60
2020-03-30,24.99,60
2020-05-18,24.99,60
2020-07-08,24.99,60
