Date,Initialprice,Discount
2019-05-05,29.99,35
2019-07-08,29.99,35
2019-11-06,29.99,35
2019-12-02,29.99,35
2020-01-01,29.99,35
2020-01-26,29.99,35
2020-05-05,29.99,35
2020-07-08,29.99,35
2019-05-05,39.99,40
2019-07-08,39.99,40
2019-11-06,39.99,50
2019-12-02,39.99,50
2020-01-01,39.99,50
2020-01-26,39.99,50
2020-05-05,39.99,50
2019-05-05,19.99,50
2019-07-08,19.99,50
2019-11-06,19.99,50
2019-12-02,19.99,50
2020-01-01,19.99,50
2020-01-26,19.99,50
2020-05-05,19.99,50
2020-07-08,19.99,50
2019-05-05,29.99,40
2019-07-08,29.99,40
2019-11-06,29.99,50
2019-12-02,29.99,50
2020-01-01,29.99,50
2020-01-26,29.99,50
2020-05-05,29.99,50
2020-07-08,29.99,50
2019-07-08,39.99,40
2019-11-06,39.99,40
2019-12-02,39.99,40
2020-01-01,39.99,40
2020-01-26,39.99,40
2020-05-05,39.99,40
2020-07-08,39.99,40
