Date,Initialprice,Discount
2019-05-05,79.99,75
2019-06-28,79.99,75
2019-07-08,79.99,75
2019-09-08,79.99,65
2019-11-07,79.99,75
2019-11-11,79.99,75
2019-12-02,79.99,75
2019-12-15,79.99,75
2020-01-01,79.99,75
2020-01-26,79.99,75
2020-02-23,79.99,80
2020-05-05,79.99,75
2020-07-08,79.99,80
2019-05-05,24.99,85
2019-07-08,24.99,80
2019-08-25,24.99,80
2019-11-07,24.99,80
2019-11-11,24.99,80
2019-12-02,24.99,80
2019-12-15,24.99,80
2020-01-01,24.99,80
2020-01-26,24.99,80
2020-02-23,24.99,80
2020-05-05,24.99,85
2020-07-08,24.99,85
2019-05-05,9.99,40
2019-07-08,9.99,20
2019-12-02,9.99,40
2019-12-15,9.99,40
2020-01-01,9.99,40
2020-01-26,9.99,40
2020-03-22,9.99,40
2020-05-05,9.99,50
2020-07-08,9.99,40
2019-05-05,59.99,50
2019-07-08,59.99,50
2019-12-02,59.99,50
2019-12-15,59.99,50
2020-01-01,59.99,50
2020-01-26,59.99,50
2020-05-05,59.99,60
2020-07-08,59.99,60
2019-05-05,69.99,80
2019-07-08,69.99,80
2019-09-01,69.99,80
2019-11-07,69.99,80
2019-11-11,69.99,80
2019-12-02,69.99,80
2019-12-15,69.99,80
2020-01-01,69.99,80
2020-01-26,69.99,80
2020-02-23,69.99,80
2020-05-05,69.99,80
2020-07-08,69.99,80
