Date,Initialprice,Discount
2019-07-08,19.99,60
2019-09-12,19.99,60
2019-10-31,19.99,60
2019-12-02,19.99,60
2020-01-01,19.99,60
2020-01-26,19.99,60
2020-02-16,19.99,75
2020-03-30,19.99,75
2020-05-05,19.99,75
2020-06-14,19.99,75
2020-07-08,19.99,75
2019-05-05,24.99,60
2019-07-08,24.99,60
2019-10-06,24.99,60
2019-10-31,24.99,60
2019-12-02,24.99,60
2020-01-01,24.99,60
2020-01-26,24.99,60
2020-02-16,24.99,60
2020-05-05,24.99,60
2020-07-08,24.99,60
2019-07-08,19.99,60
2019-09-12,19.99,60
2019-10-31,19.99,60
2019-12-02,19.99,60
2020-01-01,19.99,60
2020-01-26,19.99,60
2020-02-16,19.99,75
2020-03-30,19.99,75
2020-05-05,19.99,75
2020-06-14,19.99,75
2020-07-08,19.99,75
2019-05-05,29.99,50
2019-07-08,29.99,50
2019-09-12,29.99,50
2019-10-31,29.99,50
2019-12-02,29.99,50
2019-12-13,29.99,50
2020-01-01,29.99,50
2020-01-26,29.99,50
2020-02-16,29.99,50
2020-03-30,29.99,50
2020-05-05,29.99,50
2020-06-14,29.99,67
2020-07-08,29.99,67
2019-05-05,5.99,87
2019-07-08,5.99,87
2019-09-12,5.99,87
2019-10-31,5.99,87
2019-12-02,5.99,87
2020-01-01,5.99,87
2020-01-26,5.99,87
2020-02-16,5.99,87
2020-03-30,5.99,87
2020-05-05,5.99,87
2020-06-14,5.99,87
2020-07-08,5.99,87
