Date,Initialprice,Discount
2019-05-09,29.99,75
2019-06-13,29.99,75
2019-07-08,29.99,75
2019-09-04,29.99,75
2019-10-31,29.99,75
2019-11-11,29.99,75
2019-12-02,29.99,75
2020-01-01,29.99,75
2020-01-26,29.99,75
2020-04-19,29.99,75
2020-07-08,29.99,75
2019-04-09,14.99,50
2019-06-28,14.99,50
2019-07-08,14.99,50
2019-09-01,14.99,50
2019-09-22,14.99,50
2019-10-31,14.99,50
2019-11-11,14.99,50
2019-11-24,14.99,50
2019-12-02,14.99,50
2020-01-01,14.99,50
2020-01-26,14.99,50
2020-03-01,14.99,50
2020-03-23,14.99,50
2020-04-19,14.99,50
2020-06-11,14.99,50
2020-07-08,14.99,50
2019-06-13,14.99,75
2019-07-08,14.99,75
2019-09-01,14.99,75
2019-10-31,14.99,75
2019-11-11,14.99,75
2019-11-24,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-01-26,14.99,75
2020-03-22,14.99,75
2020-04-19,14.99,75
2020-07-08,14.99,75
2019-06-13,14.99,75
2019-07-08,14.99,75
2019-08-11,14.99,75
2019-09-01,14.99,50
2019-10-14,14.99,50
2019-10-31,14.99,50
2019-11-11,14.99,50
2019-12-02,14.99,50
2020-01-01,14.99,50
2020-01-26,14.99,50
2020-04-19,14.99,50
2020-05-15,14.99,75
2020-07-08,14.99,50
2019-06-20,9.99,80
2019-07-08,9.99,80
2019-09-01,9.99,80
2019-10-31,9.99,80
2019-11-11,9.99,80
2019-11-24,9.99,80
2019-12-02,9.99,80
2020-01-01,9.99,80
2020-01-26,9.99,80
2020-04-19,9.99,80
2020-05-26,9.99,80
2020-07-08,9.99,80
2019-06-20,14.99,85
2019-07-08,14.99,85
2019-09-01,14.99,85
2019-10-31,14.99,85
2019-11-11,14.99,85
2019-12-02,14.99,85
2020-01-01,14.99,85
2020-01-26,14.99,85
2020-04-19,14.99,85
2020-05-26,14.99,80
2020-07-08,14.99,85
2019-07-08,19.99,60
2019-09-01,19.99,60
2019-10-06,19.99,60
2019-10-31,19.99,50
2019-11-11,19.99,60
2019-12-02,19.99,60
2020-01-01,19.99,60
2020-01-26,19.99,75
2020-03-22,19.99,75
2020-04-19,19.99,75
2020-07-08,19.99,75
2019-07-08,19.99,10
2019-07-18,19.99,11
2019-09-05,19.99,11
2019-10-24,19.99,12
2019-10-31,19.99,11
2019-11-11,19.99,13
2019-12-02,19.99,20
2020-01-01,19.99,20
2020-01-26,19.99,17
2020-04-19,19.99,13
2020-07-08,19.99,17
2019-06-13,39.99,80
2019-06-20,39.99,75
2019-07-08,39.99,75
2019-09-01,39.99,50
2019-10-31,39.99,75
2019-11-11,39.99,80
2019-12-02,39.99,80
2020-01-01,39.99,80
2020-01-26,39.99,80
2020-04-19,39.99,80
2020-05-26,39.99,85
2020-07-08,39.99,85
2019-04-14,2.99,50
2019-07-08,2.99,50
2019-09-01,2.99,50
2019-10-31,2.99,50
2019-11-11,2.99,50
2019-12-02,2.99,50
2020-01-01,2.99,50
2020-01-26,2.99,50
2020-03-05,2.99,50
2020-04-19,2.99,50
2020-07-08,2.99,50
2019-06-20,14.99,85
2019-07-08,14.99,85
2019-09-01,14.99,85
2019-10-31,14.99,85
2019-11-11,14.99,85
2019-12-02,14.99,85
2020-01-01,14.99,85
2020-01-26,14.99,85
2020-04-19,14.99,85
2020-05-26,14.99,80
2020-07-08,14.99,85
2019-07-08,19.99,25
2019-07-24,19.99,25
2019-09-01,19.99,30
2019-10-31,19.99,25
2019-11-11,19.99,50
2019-12-02,19.99,50
2020-01-01,19.99,50
2020-01-26,19.99,25
2020-03-01,19.99,50
2020-03-22,19.99,50
2020-04-19,19.99,50
2020-07-08,19.99,50
2019-06-13,39.99,85
2019-06-20,39.99,85
2019-07-08,39.99,85
2019-09-01,39.99,80
2019-10-31,39.99,85
2019-11-11,39.99,85
2019-12-02,39.99,85
2020-01-01,39.99,85
2020-01-26,39.99,85
2020-04-19,39.99,85
2020-07-08,39.99,85
2019-04-14,2.99,50
2019-07-08,2.99,50
2019-09-01,2.99,50
2019-10-31,2.99,50
2019-11-11,2.99,50
2019-12-02,2.99,50
2020-01-01,2.99,50
2020-01-26,2.99,50
2020-03-05,2.99,50
2020-04-19,2.99,50
2020-07-08,2.99,50
2019-06-20,39.99,90
2019-07-08,39.99,90
2019-09-01,39.99,90
2019-10-31,39.99,90
2019-11-11,39.99,90
2019-11-24,39.99,90
2019-12-02,39.99,90
2020-01-01,39.99,90
2020-01-26,39.99,90
2020-04-19,39.99,90
2020-05-26,39.99,90
2020-07-08,39.99,90
2019-06-13,39.99,75
2019-07-08,39.99,75
2019-09-01,39.99,75
2019-10-31,39.99,75
2019-11-11,39.99,75
2019-12-02,39.99,75
2020-01-01,39.99,75
2020-01-18,39.99,75
2020-01-26,39.99,75
2020-03-22,39.99,75
2020-04-19,39.99,75
2020-07-12,39.99,75
2019-06-13,39.99,75
2019-07-08,39.99,75
2019-09-01,39.99,75
2019-10-31,39.99,75
2019-11-11,39.99,75
2019-12-02,39.99,75
2020-01-01,39.99,75
2020-01-18,39.99,75
2020-01-26,39.99,75
2020-03-22,39.99,75
2020-04-19,39.99,75
2020-07-12,39.99,75
2019-06-13,9.99,75
2019-07-08,9.99,75
2019-09-01,9.99,75
2019-10-06,9.99,75
2019-10-31,9.99,75
2019-11-11,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-01-19,9.99,75
2020-01-26,9.99,75
2020-04-19,9.99,75
2020-07-08,9.99,75
