Date,Initialprice,Discount
2019-04-07,9.99,80
2019-07-08,9.99,80
2019-08-25,9.99,80
2019-10-20,9.99,80
2019-11-11,9.99,80
2019-12-02,9.99,80
2020-01-01,9.99,80
2020-02-02,9.99,80
2020-04-05,9.99,80
2020-05-24,9.99,80
2020-07-08,9.99,80
2020-08-02,9.99,80
2019-04-07,39.99,90
2019-05-31,79.99,80
2019-06-02,79.99,80
2019-07-08,39.99,90
2019-08-04,79.99,80
2019-08-25,39.99,90
2019-09-29,79.99,80
2019-10-20,39.99,90
2019-10-31,39.99,90
2019-11-11,39.99,90
2019-12-02,39.99,90
2020-01-01,39.99,90
2020-01-19,79.99,80
2020-02-02,39.99,90
2020-03-08,79.99,80
2020-04-05,39.99,90
2020-05-11,39.99,90
2020-05-24,39.99,90
2020-06-21,79.99,80
2020-07-08,39.99,90
2020-08-09,79.99,80
2019-04-07,14.99,67
2019-07-08,14.99,67
2019-08-25,14.99,67
2019-10-20,14.99,67
2019-10-31,14.99,67
2019-11-11,14.99,67
2019-12-02,14.99,67
2020-01-01,14.99,67
2020-02-02,14.99,67
2020-04-05,14.99,67
2020-05-24,14.99,67
2020-07-08,14.99,67
2020-08-02,14.99,67
2019-04-07,5.99,75
2019-07-08,5.99,75
2019-08-25,5.99,75
2019-10-20,5.99,75
2019-11-11,5.99,75
2019-12-02,5.99,75
2020-01-01,5.99,75
2020-02-02,5.99,75
2020-04-05,5.99,75
2020-05-24,5.99,75
2020-07-08,5.99,75
2020-08-02,5.99,75
2019-04-07,14.99,50
2019-07-08,14.99,50
2019-08-25,14.99,50
2019-10-20,14.99,50
2019-10-31,14.99,50
2019-11-11,14.99,50
2019-12-02,14.99,50
2020-01-01,14.99,50
2020-02-02,14.99,67
2020-04-05,14.99,67
2020-05-24,14.99,67
2020-07-08,14.99,67
2020-08-02,14.99,67
