Date,Initialprice,Discount
2019-06-28,19.99,33
2019-07-08,19.99,33
2019-08-15,19.99,50
2019-11-11,19.99,50
2019-12-02,19.99,50
2020-01-01,19.99,50
2020-01-26,19.99,50
2020-03-06,19.99,50
2020-07-08,19.99,50
2019-07-08,9.99,75
2019-11-11,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-01-26,9.99,75
2020-03-06,9.99,75
2020-07-08,9.99,75
2019-07-08,14.99,50
2019-07-18,14.99,67
2019-11-11,14.99,50
2019-12-02,14.99,50
2020-01-01,14.99,50
2020-01-26,14.99,50
2020-03-06,14.99,50
2020-07-08,14.99,50
2019-06-05,6.99,75
2019-07-08,6.99,50
2019-11-11,6.99,50
2019-12-02,6.99,50
2020-01-01,6.99,50
2020-01-26,6.99,50
2020-03-06,6.99,50
2020-07-08,6.99,50
2019-06-20,24.99,80
2019-07-08,24.99,80
2019-11-11,24.99,50
2019-12-02,24.99,50
2020-01-01,24.99,50
2020-01-26,24.99,50
2020-03-06,24.99,50
2020-07-08,24.99,50
