Date,Initialprice,Discount
2019-05-12,4.99,90
2019-07-08,4.99,90
2019-08-04,4.99,90
2019-09-22,4.99,90
2019-11-10,4.99,90
2020-01-01,4.99,60
2020-01-26,4.99,90
2020-03-15,4.99,90
2020-05-03,4.99,90
2020-06-21,4.99,90
2020-08-09,4.99,90
2019-04-21,4.99,90
2019-06-09,4.99,90
2019-07-08,4.99,90
2019-07-28,4.99,90
2019-09-15,4.99,90
2019-11-03,4.99,90
2019-12-02,4.99,90
2020-01-26,4.99,90
2020-02-16,4.99,90
2020-04-05,4.99,90
2020-05-24,4.99,90
2020-07-19,4.99,90
2019-05-12,4.99,90
2019-07-08,4.99,90
2019-07-21,4.99,90
2019-09-08,4.99,90
2019-10-27,4.99,90
2020-01-01,4.99,90
2020-01-19,4.99,90
2020-03-08,4.99,90
2020-04-26,4.99,90
2020-06-14,4.99,90
2020-08-02,4.99,90
2019-05-12,4.99,90
2019-07-08,4.99,90
2019-08-18,4.99,90
2019-10-06,4.99,90
2019-10-31,4.99,60
2019-11-24,4.99,90
2020-01-12,4.99,90
2020-03-01,4.99,90
2020-04-19,4.99,90
2020-06-07,4.99,90
2020-07-26,4.99,90
2019-05-26,4.99,90
2019-07-08,4.99,90
2019-08-18,4.99,90
2019-10-06,4.99,90
2019-11-24,4.99,90
2020-01-12,4.99,90
2020-03-01,4.99,90
2020-04-19,4.99,90
2020-06-07,4.99,90
2020-07-26,4.99,90
2019-05-12,4.99,90
2019-07-08,4.99,90
2019-07-21,4.99,90
2019-09-07,4.99,90
2019-10-27,4.99,90
2019-12-15,4.99,90
2020-01-01,4.99,60
2020-02-09,4.99,90
2020-03-29,4.99,90
2020-05-17,4.99,90
2020-07-08,4.99,90
2020-08-12,4.99,90
