Date,Initialprice,Discount
2019-05-02,49.99,60
2019-07-08,49.99,60
2019-09-29,49.99,67
2019-10-20,49.99,67
2019-12-02,49.99,67
2020-01-01,49.99,67
2020-01-26,49.99,67
2020-02-06,49.99,67
2020-05-17,49.99,67
2020-07-08,49.99,67
2019-04-07,89.99,80
2019-05-12,19.99,80
2019-07-08,19.99,80
2019-08-18,89.99,80
2019-09-29,19.99,80
2019-10-27,19.99,80
2019-11-26,19.99,80
2019-12-02,19.99,80
2020-01-01,19.99,80
2020-01-19,89.99,80
2020-02-23,19.99,80
2020-04-26,89.99,80
2020-06-14,19.99,75
2020-07-08,19.99,75
2019-05-19,49.99,60
2019-07-08,49.99,60
2019-09-29,49.99,67
2019-10-13,49.99,67
2019-11-26,49.99,67
2019-12-02,49.99,67
2019-12-15,49.99,67
2020-01-01,49.99,67
2020-01-26,49.99,67
2020-04-16,49.99,67
2020-07-08,49.99,67
2020-08-12,49.99,67
2019-07-18,19.99,80
2019-04-14,9.99,75
2019-07-08,9.99,75
2019-08-25,9.99,75
2019-09-29,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-01-26,9.99,75
2020-05-03,9.99,75
2020-07-08,9.99,75
2019-07-08,29.99,25
2019-09-29,29.99,33
2019-11-11,29.99,33
2019-12-02,29.99,33
2020-01-01,29.99,33
2020-07-08,29.99,34
2019-06-14,44.99,50
2019-07-08,44.99,50
2019-09-29,39.99,60
2019-11-10,39.99,60
2019-12-02,39.99,60
2020-01-01,39.99,60
2020-01-26,39.99,60
2020-05-17,39.99,60
2020-07-08,39.99,60
2019-05-12,14.99,75
2019-07-08,14.99,75
2019-10-06,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-03-04,14.99,75
2020-06-21,14.99,75
2020-07-08,14.99,75
2019-04-07,89.99,80
2019-05-26,19.99,75
2019-07-08,19.99,75
2019-07-24,19.99,80
2019-08-18,89.99,80
2019-09-29,19.99,75
2019-11-03,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-19,89.99,80
2020-03-29,19.99,75
2020-04-26,89.99,80
2020-05-17,19.99,75
2020-07-08,19.99,75
2019-05-15,19.99,80
2019-07-08,19.99,75
2019-09-22,19.99,75
2019-09-29,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-02-23,19.99,75
2020-06-14,19.99,75
2020-07-08,19.99,75
2019-07-08,19.99,80
2019-08-11,19.99,80
2019-09-29,19.99,80
2019-12-02,19.99,80
2019-12-15,19.99,80
2020-01-01,19.99,80
2020-04-16,19.99,80
2020-07-08,19.99,80
2020-08-12,19.99,80
2019-05-02,9.99,80
2019-07-08,9.99,75
2019-09-29,9.99,75
2019-10-20,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-02-06,9.99,75
2020-05-17,9.99,75
2020-07-08,9.99,75
2019-07-08,9.99,75
2019-08-11,9.99,75
2019-09-29,9.99,75
2019-12-02,9.99,75
2019-12-15,9.99,75
2020-01-01,9.99,75
2020-04-16,9.99,75
2020-07-08,9.99,75
2020-08-12,9.99,75
2019-04-07,89.99,80
2019-07-08,29.99,80
2019-07-18,29.99,80
2019-08-18,89.99,80
2019-09-29,29.99,80
2019-10-31,29.99,80
2019-12-02,29.99,80
2020-01-01,29.99,80
2020-01-19,89.99,80
2020-03-22,29.99,80
2020-04-26,89.99,80
2020-07-08,29.99,75
2020-08-09,29.99,80
2019-05-02,14.99,80
2019-07-08,14.99,75
2019-09-29,14.99,75
2019-10-20,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-02-06,14.99,75
2020-05-17,14.99,75
2020-07-08,14.99,75
2019-04-14,29.99,50
2019-07-08,29.99,60
2019-08-18,29.99,60
2019-09-29,29.99,60
2019-12-02,29.99,60
2020-01-01,29.99,60
2020-01-26,29.99,60
2020-05-03,29.99,60
2020-07-08,29.99,67
2019-05-05,9.99,75
2019-07-08,9.99,75
2019-09-08,9.99,75
2019-09-29,9.99,90
2019-11-11,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-02-09,9.99,75
2020-05-31,9.99,75
2020-07-08,9.99,75
2019-04-07,89.99,80
2019-07-08,19.99,80
2019-07-18,19.99,80
2019-08-18,89.99,80
2019-09-29,19.99,80
2019-10-31,19.99,80
2019-12-02,19.99,80
2020-01-01,19.99,80
2020-01-19,89.99,80
2020-03-22,19.99,80
2020-04-26,89.99,80
2020-07-08,19.99,75
2020-08-09,19.99,80
2019-07-08,29.99,67
2019-07-28,29.99,67
2019-08-25,29.99,60
2019-09-29,29.99,75
2019-12-02,29.99,75
2019-12-15,29.99,75
2020-01-01,29.99,75
2020-01-26,29.99,75
2020-05-03,29.99,75
2020-07-08,29.99,75
2019-07-08,9.99,75
2019-08-11,9.99,75
2019-09-29,9.99,75
2019-12-02,9.99,75
2019-12-15,9.99,75
2020-01-01,9.99,75
2020-04-16,9.99,75
2020-07-08,9.99,75
2020-08-12,9.99,75
