Date,Initialprice,Discount
2019-07-08,9.99,75
2019-10-31,9.99,33
2019-11-11,9.99,33
2019-12-02,9.99,33
2020-01-01,9.99,50
2020-01-26,9.99,33
2020-03-29,9.99,50
2020-07-08,9.99,50
2019-07-08,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-05-19,9.99,75
2019-05-27,9.99,75
2019-07-08,9.99,80
2019-10-31,9.99,80
2019-12-02,9.99,80
2020-01-01,9.99,80
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-11-26,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-10-31,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-06-28,9.99,90
2019-07-08,9.99,90
2020-07-08,9.99,80
2019-06-28,9.99,90
2019-07-08,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-10-31,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-05-19,9.99,75
2019-07-08,9.99,90
2019-10-31,9.99,80
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,9.99,90
2019-10-31,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,4.99,90
2019-10-31,4.99,80
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-07-08,4.99,80
2019-07-08,9.99,90
2019-12-02,9.99,90
2020-01-01,9.99,90
2020-07-08,9.99,80
2019-07-08,4.99,90
2020-07-08,4.99,80
2019-07-08,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-07-08,4.99,80
2019-07-08,4.99,90
2019-10-31,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-07-08,4.99,80
2019-07-08,7.99,90
2019-10-31,7.99,90
2019-12-02,7.99,90
2020-01-01,7.99,90
2020-07-08,7.99,80
2019-07-08,7.99,90
2019-10-31,7.99,90
2019-12-02,7.99,90
2020-01-01,7.99,90
2020-07-08,7.99,80
2019-07-08,4.99,90
2019-12-02,4.99,90
2020-01-01,4.99,90
2020-07-08,4.99,80
