Date,Initialprice,Discount
2019-05-19,19.99,75
2019-07-08,19.99,75
2019-09-11,19.99,85
2019-11-26,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-03-15,19.99,85
2020-07-08,19.99,75
2019-05-30,14.99,75
2019-07-08,14.99,75
2019-09-17,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-01-26,14.99,75
2020-07-08,14.99,75
2019-05-30,9.99,75
2019-07-08,9.99,75
2019-09-17,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-01-26,9.99,75
2020-07-08,9.99,75
2019-05-19,19.99,75
2019-06-28,19.99,75
2019-07-08,19.99,75
2019-10-31,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-02-17,19.99,75
2020-04-05,19.99,75
2020-05-30,19.99,75
2020-07-08,19.99,75
2019-05-19,19.99,75
2019-06-28,19.99,75
2019-07-08,19.99,75
2019-10-31,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-02-17,19.99,75
2020-04-05,19.99,75
2020-05-30,19.99,75
2020-07-08,19.99,75
2019-05-30,14.99,75
2019-07-08,14.99,75
2019-09-17,14.99,75
2019-10-31,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-01-26,14.99,75
2020-07-08,14.99,75
2019-05-30,29.99,80
2019-07-08,29.99,80
2019-09-17,29.99,80
2019-12-02,29.99,80
2020-01-01,29.99,80
2020-01-26,29.99,80
2020-03-08,29.99,80
2020-07-08,29.99,80
2019-04-19,19.99,75
2019-05-19,19.99,75
2019-07-08,19.99,75
2019-09-13,19.99,75
2019-10-31,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-03-02,19.99,75
2020-07-08,19.99,75
2019-04-28,9.99,75
2019-07-08,9.99,75
2019-10-13,9.99,75
2019-12-02,9.99,75
2019-12-15,9.99,75
2020-01-01,9.99,75
2020-04-16,9.99,75
2020-07-08,9.99,75
2020-08-12,9.99,75
2019-07-08,14.99,75
2019-12-02,14.99,75
2020-01-01,14.99,75
2020-01-26,14.99,75
2020-05-24,14.99,75
2020-07-08,14.99,75
2019-05-20,39.99,80
2019-07-08,39.99,75
2019-10-24,39.99,75
2019-12-02,39.99,75
2020-01-01,39.99,75
2020-04-29,19.99,90
2020-07-08,19.99,85
2019-05-05,29.99,75
2019-05-19,29.99,75
2019-07-08,29.99,75
2019-09-11,29.99,85
2019-12-02,29.99,75
2020-01-01,29.99,75
2020-01-26,29.99,75
2020-03-15,29.99,85
2020-07-08,19.99,75
2019-07-08,19.99,80
2019-10-31,19.99,80
2019-12-02,19.99,80
2020-01-01,19.99,80
2020-01-26,19.99,80
2020-03-08,19.99,80
2020-07-08,19.99,80
2019-04-28,14.99,75
2019-07-08,14.99,75
2019-10-13,14.99,75
2019-12-02,14.99,75
2019-12-15,14.99,75
2020-01-01,14.99,75
2020-04-16,14.99,75
2020-07-08,14.99,75
2020-08-12,14.99,75
2019-05-30,9.99,50
2019-07-08,9.99,75
2019-09-17,9.99,75
2019-12-02,9.99,75
2020-01-01,9.99,75
2020-01-26,9.99,75
2020-07-08,9.99,75
2019-04-19,19.99,75
2019-05-19,19.99,75
2019-07-08,19.99,75
2019-09-13,19.99,75
2019-10-31,19.99,75
2019-12-02,19.99,75
2020-01-01,19.99,75
2020-01-26,19.99,75
2020-03-02,19.99,75
2020-07-08,19.99,75
