Date,Initialprice,Discount
2019-07-08,29.99,15
2019-08-29,29.99,10
2019-10-31,29.99,15
2019-12-02,29.99,15
2020-01-01,29.99,15
2020-01-26,29.99,15
2020-07-08,29.99,15
