Date,Initialprice,Discount
2019-04-21,1.99,50
2019-06-23,1.99,40
2019-07-08,1.99,75
2019-09-08,2.99,25
2019-11-10,2.99,60
2019-12-02,2.99,80
2020-01-01,2.99,80
2020-01-26,2.99,70
2020-03-08,2.99,65
2020-05-10,2.99,58
2020-07-08,2.99,80
