Date,Initialprice,Discount
2019-07-08,15.99,30
2019-07-14,15.99,30
2019-09-29,18.99,30
2019-10-31,18.99,30
2019-12-02,18.99,30
2020-01-01,18.99,30
2020-01-26,18.99,30
2020-03-21,19.99,30
2020-07-08,19.99,30
2020-07-16,19.99,30
