Year,Month,mean,max
2017,12,142.34176059046266,310.5
2018,1,149.94441904047977,335.5
2018,2,139.64220144986834,335.5
2018,3,132.09376177433845,280.0
2018,4,113.71067200557104,238.5
2018,5,119.95698924731184,271.0
2018,6,129.5246861924686,284.5
2018,7,141.1276153704725,296.5
2018,8,112.74054449397451,227.0
2018,9,107.35113758261028,258.5
2018,10,115.74006687647521,260.0
2018,11,123.4861767706956,285.5
2018,12,120.39498692240628,290.5
2019,1,135.5944835974076,316.0
2019,2,133.08371948462928,299.5
2019,3,121.59736025575206,260.0
2019,4,113.36276597117383,251.5
2019,5,121.89981552515636,297.5
2019,6,131.35924992770956,288.0
2019,7,147.82383844305542,296.5
2019,8,123.27829056038175,247.5
2019,9,105.86388225014775,225.0
2019,10,106.02192989258987,237.0
2019,11,117.60823282675528,260.0
2019,12,125.7556273724422,273.0
2020,1,139.76733905912482,295.0
2020,2,129.5794647793603,273.0
2020,3,160.29406184729635,410.5
2020,4,207.22308689856652,418.0
2020,5,163.99630690224603,353.0
2020,6,132.38219629208,265.0
2020,7,145.82550489652965,288.5
2020,8,152.073986013986,287.5
