Year,Month,mean,max
2017,12,183.10042720521062,376.72727272727275
2018,1,167.4387582953695,405.54545454545456
2018,2,166.0685480923868,477.72727272727275
2018,3,195.28035525046863,607.1818181818181
2018,4,150.70526318001126,328.1818181818182
2018,5,128.4008491057525,272.54545454545456
2018,6,147.51654674805994,429.54545454545456
2018,7,170.01181976623283,414.3636363636364
2018,8,135.9957040629752,298.1818181818182
2018,9,205.91122420947374,569.3636363636364
2018,10,193.88906063959655,559.6363636363636
2018,11,155.71160336449475,365.72727272727275
2018,12,166.01594413252727,399.90909090909093
2019,1,198.5238500374019,531.1818181818181
2019,2,168.5864500312776,421.09090909090907
2019,3,201.65843859498685,550.0909090909091
2019,4,196.79212766109424,538.8181818181819
2019,5,125.2058700657264,285.90909090909093
2019,6,109.14886271933202,296.27272727272725
2019,7,133.20447638082817,314.45454545454544
2019,8,98.18014277427733,202.72727272727272
2019,9,146.1760321471055,451.45454545454544
2019,10,123.64637291379803,430.0
2019,11,123.12393259888402,309.27272727272725
2019,12,137.27534542147296,321.0
2020,1,132.4858281167914,316.45454545454544
2020,2,115.69785024593789,247.63636363636363
2020,3,148.66296367670026,416.6363636363636
2020,4,153.51559547132695,313.45454545454544
2020,5,126.29270977804528,298.6363636363636
2020,6,107.20756405720448,273.8181818181818
2020,7,133.02234040815125,314.8181818181818
2020,8,104.61359868247828,200.36363636363637
