Year,Month,mean,max
2017,12,53271.05499807024,76774.0
2018,1,45018.68938356164,69164.0
2018,2,47986.67974819181,71897.0
2018,3,48103.23814860473,82253.0
2018,4,50377.98535564853,86073.0
2018,5,43283.40931015143,73829.0
2018,6,56706.30489218641,129367.0
2018,7,76958.32327440604,118404.0
2018,8,69056.81263323236,108194.0
2018,9,51907.619241035165,88289.0
2018,10,49922.87554707665,100313.0
2018,11,61690.49855139646,132228.0
2018,12,53874.97577117218,89061.0
2019,1,52870.35897435898,82266.0
2019,2,46199.10764837348,74763.0
2019,3,62424.349087611925,115799.0
2019,4,58230.825222274216,108018.0
2019,5,50761.5595959596,97375.0
2019,6,43490.13751169317,74540.0
2019,7,56002.07441077441,100520.0
2019,8,53226.064049355016,96262.0
2019,9,41979.06453875833,80466.0
2019,10,34522.114759647935,61957.0
2019,11,46076.777881692775,88306.0
2019,12,47200.34234739677,84181.0
2020,1,36273.93949295775,59566.0
2020,2,40940.495921305184,70814.0
2020,3,52795.4550140056,88789.0
2020,4,56380.57571544433,94277.0
2020,5,49719.75904964698,76418.0
2020,6,44823.88428788055,81933.0
2020,7,39500.4404935502,58806.0
2020,8,53913.91688462656,155004.0
