Year,Month,mean,max
2017,12,597.9026864053279,1112.5714285714287
2018,1,396.054859816565,872.5714285714286
2018,2,257.7099290802948,541.0714285714286
2018,3,221.7239775077248,443.2142857142857
2018,4,211.63733773784313,421.64285714285717
2018,5,295.4779043379508,747.2857142857143
2018,6,239.46358421420126,445.14285714285717
2018,7,248.4185726613228,435.35714285714283
2018,8,219.77341592266473,388.57142857142856
2018,9,193.14082577225994,374.14285714285717
2018,10,187.92342360779122,360.2142857142857
2018,11,203.68600179603786,435.85714285714283
2018,12,235.09605264630665,465.0
2019,1,234.5658354003894,466.42857142857144
2019,2,216.29526551019612,440.2142857142857
2019,3,204.5615150440658,400.2857142857143
2019,4,217.34797236007913,442.35714285714283
2019,5,310.66271999652054,843.0714285714286
2019,6,238.89943791905242,462.92857142857144
2019,7,242.46978311400898,455.7142857142857
2019,8,217.5605832864398,385.2142857142857
2019,9,211.0300679173064,412.42857142857144
2019,10,200.57355540170238,392.5
2019,11,273.79072306465275,809.5
2019,12,525.6785330150987,1193.7857142857142
2020,1,535.6559875659548,1202.7142857142858
2020,2,319.5801435979032,728.2857142857143
2020,3,297.4112420845801,607.5714285714286
2020,4,354.2691919294407,604.3571428571429
2020,5,483.8406081140053,1102.2857142857142
2020,6,308.7707391113904,528.8571428571429
2020,7,266.51045689205915,438.0
2020,8,254.51748342907268,410.92857142857144
