Year,Month,mean,max
2017,12,99.30542319425679,230.5
2018,1,85.2212294738196,215.25
2018,2,72.43518655589953,145.75
2018,3,51.812396892650256,96.5
2018,4,48.01601271723965,87.5
2018,5,63.720446388515036,178.0
2018,6,70.42233036623256,240.5
2018,7,80.95689402160417,203.0
2018,8,50.19194850564474,107.0
2018,9,41.697376741132,91.5
2018,10,37.30934148791531,85.0
2018,11,44.37392154520771,139.75
2018,12,49.30543681520848,131.75
2019,1,50.95613012168953,109.0
2019,2,67.99184688959492,237.75
2019,3,48.36734223942613,107.25
2019,4,58.88185169629173,189.25
2019,5,49.90178949385082,185.25
2019,6,48.23156808399155,192.75
2019,7,73.02945776465485,185.25
2019,8,41.65377675866657,74.25
2019,9,38.63592997067465,92.75
2019,10,39.56058928786224,105.25
2019,11,44.52769185566845,121.25
2019,12,49.64570518767097,112.25
2020,1,59.85988770999364,170.75
2020,2,54.92691443321386,114.0
2020,3,53.27940713651422,143.25
2020,4,42.99086114163916,109.25
2020,5,67.50802529252569,141.25
2020,6,62.66837336736003,257.75
2020,7,115.27635781336207,286.5
2020,8,58.89035162310541,89.75
