Year,Month,mean,max
2017,12,46.30368217054264,103.0
2018,1,55.853898175322186,115.0
2018,2,43.82245395449621,81.0
2018,3,41.5113254092846,85.0
2018,4,47.84607329842932,88.0
2018,5,38.61167227833894,72.0
2018,6,36.11380510440835,69.0
2018,7,33.446813310772704,69.0
2018,8,35.265586315552554,64.0
2018,9,34.045539033457246,66.0
2018,10,33.77784039675383,65.0
2018,11,29.3048128342246,63.0
2018,12,33.334269032113184,67.0
2019,1,35.923190211850006,76.0
2019,2,36.35618313013188,76.0
2019,3,32.271510297482834,64.0
2019,4,28.95622935346862,57.0
2019,5,27.930112462703697,58.0
2019,6,27.33704635285663,57.0
2019,7,29.51928406466513,58.0
2019,8,31.72951841359773,66.0
2019,9,29.55865790708588,65.0
2019,10,31.799023504030885,69.0
2019,11,32.71086751532296,65.0
2019,12,36.16170309138263,62.0
2020,1,37.56725744149057,75.0
2020,2,35.607474352711286,66.0
2020,3,36.35956471935853,75.0
2020,4,43.18867403314917,72.0
2020,5,36.970618034447824,68.0
2020,6,31.00928319623972,58.0
2020,7,34.026004728132385,64.0
2020,8,34.86765994741455,64.0
