Year,Month,mean,max
2017,12,21.31482142733738,250.5
2018,1,16.495430870197723,218.5
2018,2,4.01868749447126,155.0
2018,3,3.5476104727605327,225.5
2018,4,2.0626629137394215,146.5
2018,5,1.0625521850279802,195.0
2018,6,1.1622986243490603,32.0
2018,7,3.583053884633478,58.0
2018,8,3.148994655340508,49.5
2018,9,1.4840181977247466,103.5
2018,10,0.48245229590085337,14.5
2018,11,0.7229817072210718,15.0
2018,12,0.48870603982550054,10.0
2019,1,0.3334356775506633,4.0
2019,2,2.768310871025648,194.0
2019,3,0.3728356788771276,85.0
2019,4,0.1541728886932623,3.0
2019,5,0.2448274209757445,67.5
2019,6,0.32329583968173115,20.5
2019,7,0.30557737627651216,22.0
2019,8,0.14345369760767562,2.5
2019,9,0.0905461197190066,2.0
2019,10,0.08331001472904559,2.5
2019,11,0.07903896150907985,2.0
2019,12,0.20852506640566915,3.5
2020,1,0.13569368555633632,3.5
2020,2,0.1248960293927465,2.5
2020,3,0.11477174653645236,3.0
2020,4,0.18845664084022065,2.5
2020,5,0.20565684666520476,22.0
2020,6,0.20195611009836975,4.5
2020,7,0.23248884761530436,4.0
2020,8,0.2500862271083121,4.5
