Year,Month,mean,max
2017,12,0.2152777777777778,4.0
2018,1,0.0231292517006802,2.0
2018,2,0.0257234726688102,2.0
2018,3,0.0228802153432032,1.0
2018,4,0.0139275766016713,1.0
2018,5,0.010752688172043,1.0
2018,6,0.0556328233657858,2.0
2018,7,0.0351826792963464,2.0
2018,8,0.0026917900403768,1.0
2018,9,0.0111576011157601,1.0
2018,10,0.0,0.0
2018,11,0.00836820083682,1.0
2018,12,0.0107671601615074,1.0
2019,1,0.013531799729364,1.0
2019,2,0.0193740685543964,1.0
2019,3,0.0027397260273972,1.0
2019,4,0.0042432814710042,1.0
2019,5,0.0109739368998628,1.0
2019,6,0.007132667617689,1.0
2019,7,0.029891304347826,1.0
2019,8,0.0040595399188092,1.0
2019,9,0.0070224719101123,1.0
2019,10,0.0067750677506775,1.0
2019,11,0.004225352112676,1.0
2019,12,0.0176390773405698,1.0
2020,1,0.0176390773405698,1.0
2020,2,0.0072358900144717,1.0
2020,3,0.0081081081081081,1.0
2020,4,0.0186046511627906,1.0
2020,5,0.0188933873144399,1.0
2020,6,0.0224089635854341,1.0
2020,7,0.0269179004037685,1.0
2020,8,0.0243055555555555,1.0
