Year,Month,mean,max
2017,12,141.34735623311462,378.0
2018,1,90.51652458250614,299.0
2018,2,54.859291084855,139.0
2018,3,38.71591928251121,88.0
2018,4,35.02335579828027,77.0
2018,5,86.35289497307002,488.0
2018,6,52.49413813116657,141.0
2018,7,51.78770823953175,128.0
2018,8,32.08817590307382,69.0
2018,9,29.02505509801647,65.0
2018,10,27.097678591454525,67.0
2018,11,31.58556366585564,80.0
2018,12,42.10039259674706,116.0
2019,1,38.98419329344021,104.0
2019,2,27.873106530916317,66.0
2019,3,25.211289956925867,60.0
2019,4,23.785847953216376,60.0
2019,5,25.537805698900605,69.0
2019,6,27.67406801449106,70.0
2019,7,32.336326897171084,73.0
2019,8,26.069305820343164,71.0
2019,9,24.0364699006429,67.0
2019,10,19.069478908188582,50.0
2019,11,25.846765703591064,62.0
2019,12,35.61386582903298,89.0
2020,1,35.96802161918703,96.0
2020,2,29.313459692898277,61.0
2020,3,37.33266106442577,99.0
2020,4,40.82151957377808,94.0
2020,5,33.750532332175275,69.0
2020,6,26.53125,57.0
2020,7,26.537228078044404,60.0
2020,8,28.12510885341074,58.0
