Year,Month,mean,max
2017,12,90.45601851851852,152.0
2018,1,108.0991847826087,179.0
2018,2,110.56109324758845,174.0
2018,3,126.29609690444146,209.0
2018,4,133.73259052924791,225.0
2018,5,118.52624495289368,193.0
2018,6,122.74547983310153,191.0
2018,7,126.2895805142084,203.0
2018,8,126.45760430686408,190.0
2018,9,132.1350974930362,235.0
2018,10,133.85945945945946,219.0
2018,11,131.60669456066947,229.0
2018,12,140.0592193808883,243.0
2019,1,188.2472972972973,311.0
2019,2,198.04769001490317,328.0
2019,3,192.9124487004104,310.0
2019,4,176.5593220338983,299.0
2019,5,188.10626702997277,288.0
2019,6,192.4573863636364,315.0
2019,7,193.4891008174387,301.0
2019,8,194.2051282051282,310.0
2019,9,180.1631504922644,308.0
2019,10,180.68563685636855,308.0
2019,11,175.34739803094234,298.0
2019,12,160.07055630936227,272.0
2020,1,199.21603260869568,342.0
2020,2,206.65557163531116,343.0
2020,3,264.9756756756757,622.0
2020,4,418.4860499265786,655.0
2020,5,377.73505434782606,620.0
2020,6,296.8067226890756,486.0
2020,7,257.43279569892474,416.0
2020,8,252.60627177700349,383.0
