Year,Month,mean,max
2017,12,539.7115691836202,975.0
2018,1,563.0458458959689,1070.5
2018,2,499.0117663220403,986.0
2018,3,519.8687580362545,967.5
2018,4,443.39815465896777,796.0
2018,5,379.6119766819234,675.5
2018,6,413.48420108482026,913.5
2018,7,503.2749218849593,893.5
2018,8,448.73405116575407,772.5
2018,9,431.5015204974094,794.5
2018,10,392.167079797586,695.5
2018,11,432.68050699888727,828.0
2018,12,422.0590030383721,812.5
2019,1,479.6685681320595,880.0
2019,2,422.94786567424626,791.5
2019,3,412.8235373373094,770.5
2019,4,388.57720160267024,737.0
2019,5,398.00125701754223,712.5
2019,6,539.7382128830633,1297.0
2019,7,727.115756857839,1309.0
2019,8,612.4767323882792,1123.0
2019,9,519.6706150495874,972.5
2019,10,477.10992816958924,840.0
2019,11,558.514492942739,1052.0
2019,12,671.1014607099185,1171.5
2020,1,711.030813125462,1319.5
2020,2,735.3566304537678,1342.0
2020,3,749.6945899564037,1320.5
2020,4,743.1237729936174,1222.5
2020,5,663.1940569770143,1115.0
2020,6,658.999040953486,1189.0
2020,7,724.7903966414153,1233.5
2020,8,688.8485810282924,1065.0
