Year,Month,mean,max
2017,12,150.64930555555554,260.0
2018,1,129.04324205643255,238.5
2018,2,101.69258756896457,214.5
2018,3,89.18304172274563,206.0
2018,4,105.27503477051461,205.5
2018,5,102.69661735336257,331.0
2018,6,153.71548253747488,443.5
2018,7,102.00546757853931,217.0
2018,8,63.63239084355469,125.0
2018,9,74.68050877417902,183.5
2018,10,73.33163515342135,152.5
2018,11,81.61576011157601,182.5
2018,12,81.7966301836004,164.0
2019,1,77.38916084555463,155.0
2019,2,80.86512667660209,140.5
2019,3,65.47332421340629,138.0
2019,4,113.72946175637395,380.5
2019,5,77.31760371482594,163.5
2019,6,70.28893889411229,149.5
2019,7,85.42023739918888,175.0
2019,8,74.44203483982507,149.5
2019,9,79.56613181196886,179.5
2019,10,68.20906630581867,139.5
2019,11,80.59952160218695,152.5
2019,12,86.39244327828935,160.0
2020,1,75.76422856155293,136.5
2020,2,66.23613365065292,121.5
2020,3,91.92753192374046,223.5
2020,4,76.63007468414011,216.0
2020,5,99.91867664521831,213.5
2020,6,77.0967741935484,188.0
2020,7,94.66733870967742,174.5
2020,8,83.70659722222221,167.5
