Year,Month,mean,max
2017,12,70.99961315280464,127.0
2018,1,71.26467674015358,132.0
2018,2,65.36641529760301,125.0
2018,3,63.22928579437156,118.0
2018,4,57.25811329533558,119.0
2018,5,59.622307001795335,106.0
2018,6,59.82865429234339,111.0
2018,7,64.83803293480713,110.0
2018,8,65.7692394239424,108.0
2018,9,58.83352695167287,110.0
2018,10,59.96664412891593,121.0
2018,11,65.68482173963535,128.0
2018,12,63.98619373667079,130.0
2019,1,76.82278337674103,148.0
2019,2,75.8090208747515,144.0
2019,3,73.23102347845908,127.0
2019,4,66.61121583411875,126.0
2019,5,66.96248856358646,125.0
2019,6,67.27901468498342,115.0
2019,7,71.97238388679676,117.0
2019,8,71.04058624577226,119.0
2019,9,65.96509721246194,133.0
2019,10,65.58151127223292,129.0
2019,11,67.56448576135561,132.0
2019,12,71.97583286278939,135.0
2020,1,75.67859569648924,147.0
2020,2,69.72553294573643,135.0
2020,3,79.41910596777853,158.0
2020,4,94.43001640240568,163.0
2020,5,84.43415730337078,155.0
2020,6,69.67291251903033,118.0
2020,7,64.69418513103138,115.0
2020,8,60.8205950991832,95.0
