Year,Month,mean,max
2017,12,145.36102236421726,207.0
2018,1,161.82065217391303,237.0
2018,2,148.71107544141253,223.0
2018,3,142.7298387096774,208.0
2018,4,124.50904033379696,181.0
2018,5,104.19489247311829,146.0
2018,6,101.653685674548,145.0
2018,7,109.35994587280108,165.0
2018,8,102.38378378378378,153.0
2018,9,91.3649025069638,143.0
2018,10,88.30717185385656,210.0
2018,11,108.36414565826333,210.0
2018,12,81.45822102425876,132.0
2019,1,79.44579945799458,118.0
2019,2,72.96567164179105,114.0
2019,3,65.28043775649795,102.0
2019,4,63.06647807637906,95.0
2019,5,62.510259917920656,171.0
2019,6,63.63505747126437,103.0
2019,7,66.83743169398907,107.0
2019,8,64.34782608695652,98.0
2019,9,62.0056258790436,99.0
2019,10,55.78125,91.0
2019,11,59.86760563380282,99.0
2019,12,68.26322930800542,108.0
2020,1,81.55449591280654,121.0
2020,2,78.11482558139535,123.0
2020,3,73.97275204359673,120.0
2020,4,88.26513911620295,132.0
2020,5,80.21584699453553,125.0
2020,6,72.68443197755961,110.0
2020,7,68.58950201884252,113.0
2020,8,52.87456445993031,113.0
