Year,Month,mean,max
2017,12,1636.0196759259259,2883.0
2018,1,5539.462072228124,25807.5
2018,2,8426.639882369604,22691.0
2018,3,3786.0636431808994,8565.0
2018,4,2131.4215708912493,4530.5
2018,5,1565.2280429498153,2885.5
2018,6,2374.179855733035,5332.5
2018,7,2037.9029020674182,3569.0
2018,8,1448.9807391776003,2420.0
2018,9,1330.3788171591439,2561.0
2018,10,1270.5575391089487,2449.0
2018,11,1341.475956709312,3091.0
2018,12,2012.3021136337566,4752.0
2019,1,2718.286023276024,4948.0
2019,2,3582.4091029711435,9910.0
2019,3,1668.2315590985893,3846.5
2019,4,1229.3448069423794,2962.5
2019,5,1046.899871424203,2099.5
2019,6,1188.0191102294825,2169.0
2019,7,1381.0516120214131,2312.0
2019,8,1176.7804024933,1961.5
2019,9,959.9628947459873,1844.0
2019,10,912.6303730694433,1707.0
2019,11,1004.799109432292,2026.5
2019,12,1476.267812929996,2823.5
2020,1,1612.779441240718,2915.0
2020,2,1675.0445878313662,3054.0
2020,3,1837.713775050351,4202.5
2020,4,2491.0329415219485,4466.5
2020,5,1734.2793971469498,2998.0
2020,6,1406.6065658263306,2524.0
2020,7,1695.8274456554639,2974.0
2020,8,1543.689517161069,2393.0
