Year,Month,mean,max
2017,12,12.711647874058245,176.3
2018,1,13.028483751193297,254.7
2018,2,31.845837049285404,638.0
2018,3,14.938657659853893,545.8
2018,4,14.812537912438284,891.1
2018,5,4.220142135162051,342.2
2018,6,2.5752390629859216,135.0
2018,7,1.3826177675246594,28.0
2018,8,4.731442075983412,179.1
2018,9,2.988452880027471,501.4
2018,10,0.6771338771559731,20.3
2018,11,1.5195187353158264,34.5
2018,12,0.6858360810173909,27.8
2019,1,0.8648228116716332,61.3
2019,2,0.6427638031483204,11.9
2019,3,1.3390193377973392,72.9
2019,4,0.46347714552288305,12.8
2019,5,1.3566290510514385,118.1
2019,6,0.802363791446615,17.1
2019,7,1.3941862641165048,51.4
2019,8,0.32720589802284294,4.2
2019,9,0.25359486269515275,3.1
2019,10,0.35781778063325326,3.6
2019,11,0.3211240709195959,9.9
2019,12,0.31820515664261845,3.1
2020,1,0.33660474497728415,5.9
2020,2,79.3244003700261,3823.5
2020,3,25.609877064598653,2250.2
2020,4,11.773163612402064,736.7
2020,5,55.68900427183009,1910.7
2020,6,8.830133112054373,785.1
2020,7,5.191031433427606,350.6
2020,8,26.346311136744607,1234.9
