Year,Month,mean,max
2017,12,1475.9453984179047,2766.0
2018,1,877.1211703958692,2039.0
2018,2,449.9557759313857,1089.0
2018,3,253.9285954489407,697.0
2018,4,221.26365961404323,462.0
2018,5,161.66853617498597,431.0
2018,6,262.0121781489213,715.0
2018,7,225.1070945945946,667.0
2018,8,211.1139809096013,621.0
2018,9,155.25527964724995,403.0
2018,10,129.74353496739374,369.0
2018,11,196.95617899373983,666.0
2018,12,230.32054733064157,572.0
2019,1,212.7091525423729,500.0
2019,2,199.27824683387135,598.0
2019,3,137.0606920022689,320.0
2019,4,116.19199250760946,326.0
2019,5,106.43753507688854,254.0
2019,6,357.928337619827,2705.0
2019,7,237.72953496227905,705.0
2019,8,137.00157250365046,335.0
2019,9,104.823832377385,284.0
2019,10,114.35445611657066,343.0
2019,11,138.35730994152047,517.0
2019,12,416.3075109464466,1195.0
2020,1,331.0929786994252,970.0
2020,2,192.92821990157245,441.0
2020,3,224.4337146702557,461.0
2020,4,244.57523765360537,448.0
2020,5,222.5522538685804,468.0
2020,6,217.7941656942824,740.0
2020,7,256.3161145423919,657.0
2020,8,166.46784986907187,287.0
