Year,Month,mean,max
2017,12,15.889683913146373,240.0
2018,1,52.862585034013605,2803.0
2018,2,10.0287770994817,227.0
2018,3,25.38492597577389,452.5
2018,4,6.68900420741017,197.0
2018,5,1.788978494623656,50.5
2018,6,0.0744089012517385,2.5
2018,7,0.07499999999999994,2.0
2018,8,0.04576043068640645,2.0
2018,9,0.02503671029226625,1.0
2018,10,0.0316187154896832,1.5
2018,11,0.16039051603905155,5.5
2018,12,0.0430324606723686,1.0
2019,1,0.021598825546193898,1.5
2019,2,0.0200992654886097,1.0
2019,3,0.0368266754138446,1.5
2019,4,0.01478578612534435,1.5
2019,5,0.02221006921770925,1.5
2019,6,0.1097525254045161,6.5
2019,7,0.13596353521165544,6.0
2019,8,0.01413643239870415,1.0
2019,9,0.0182328190743338,0.5
2019,10,0.00338020947777045,1.0
2019,11,0.0182584269662921,1.0
2019,12,0.00877011105412295,1.0
2020,1,0.0155405405405405,1.0
2020,2,0.007197363496486,1.0
2020,3,0.0100806451612903,1.0
2020,4,0.01253486763894605,1.0
2020,5,0.009415867480383599,1.0
2020,6,0.02868524571564935,1.0
2020,7,0.01276881720430105,1.0
2020,8,0.01045296167247385,0.5
