Year,Month,mean,max
2017,12,791.7100135056917,1620.0
2018,1,746.3232227488152,1611.0
2018,2,885.8792964554243,2231.0
2018,3,627.81645924431,1415.0
2018,4,681.4395809080326,1702.0
2018,5,651.3405927256399,2194.0
2018,6,556.4035047000116,1022.0
2018,7,515.1772009029345,1011.0
2018,8,437.366205110886,754.0
2018,9,421.34049970947126,1055.0
2018,10,400.1881623449831,806.0
2018,11,372.47223192455465,773.0
2018,12,530.714446191867,1112.0
2019,1,480.00612592172433,1088.0
2019,2,386.7305150268113,784.0
2019,3,464.2487647937493,1346.0
2019,4,384.4690904784462,789.0
2019,5,388.9349126034959,870.0
2019,6,331.9540939922481,744.0
2019,7,246.45442845442847,521.0
2019,8,187.2204123476478,348.0
2019,9,171.21145685997172,362.0
2019,10,169.2601570501878,366.0
2019,11,193.8318375059046,411.0
2019,12,309.9428474037041,670.0
2020,1,243.5648942252716,566.0
2020,2,210.9655511811024,463.0
2020,3,275.7856065002902,829.0
2020,4,304.6495046742012,649.0
2020,5,217.52631578947367,466.0
2020,6,190.27130044843048,395.0
2020,7,185.6747042253521,398.0
2020,8,157.7377869334903,318.0
