Year,Month,mean,max
2017,12,82.34027777777777,146.0
2018,1,83.73061224489796,146.0
2018,2,71.64469453376206,110.0
2018,3,66.46702557200538,109.0
2018,4,64.87186629526462,100.0
2018,5,65.63440860215054,117.0
2018,6,65.96801112656468,145.0
2018,7,84.33243243243243,146.0
2018,8,65.27860026917901,120.0
2018,9,57.43732590529248,105.0
2018,10,80.9247311827957,181.0
2018,11,74.80055788005579,126.0
2018,12,67.72311827956989,111.0
2019,1,60.622972972972974,112.0
2019,2,51.60565476190476,89.0
2019,3,54.78581173260573,112.0
2019,4,78.28973277074543,144.0
2019,5,71.25876010781671,136.0
2019,6,61.16265912305517,108.0
2019,7,59.94878706199461,113.0
2019,8,52.43935309973046,84.0
2019,9,41.26863572433193,68.0
2019,10,75.74289580514208,154.0
2019,11,80.99016853932584,154.0
2019,12,74.11590296495957,122.0
2020,1,74.69095816464238,120.0
2020,2,68.6978417266187,102.0
2020,3,79.79435483870968,130.0
2020,4,83.27437325905292,125.0
2020,5,84.88037634408602,130.0
2020,6,76.00279329608938,119.0
2020,7,77.43741588156124,128.0
2020,8,64.67361111111111,91.0
