Year,Month,mean,max
2017,12,358.5763888888889,769.0
2018,1,309.13793103448273,701.0
2018,2,294.33278955954324,611.0
2018,3,307.29475100942125,697.0
2018,4,215.75938803894297,404.0
2018,5,211.05779569892476,436.0
2018,6,189.80138888888888,353.0
2018,7,192.787550744249,334.0
2018,8,260.1657681940701,520.0
2018,9,219.24791086350976,440.0
2018,10,231.90663058186735,469.0
2018,11,200.2273361227336,380.0
2018,12,213.9434724091521,384.0
2019,1,201.16508795669824,388.0
2019,2,209.1803278688525,405.0
2019,3,192.7564979480164,463.0
2019,4,199.6864406779661,372.0
2019,5,181.95759233926128,354.0
2019,6,176.83737517831668,351.0
2019,7,213.8233695652174,438.0
2019,8,179.32658569500674,346.0
2019,9,167.9099859353024,326.0
2019,10,230.7253044654939,554.0
2019,11,200.35443037974684,380.0
2019,12,256.5650406504065,501.0
2020,1,215.26766304347825,436.0
2020,2,246.21387283236996,620.0
2020,3,222.8433242506812,434.0
2020,4,328.6266233766234,735.0
2020,5,311.9196185286104,653.0
2020,6,248.22050561797752,487.0
2020,7,268.81586021505376,452.0
2020,8,302.1041666666667,571.0
