Year,Month,mean,max
2017,12,0.0393518518518518,2.0
2018,1,0.0149863760217983,1.0
2018,2,0.0048309178743961,1.0
2018,3,0.0242261103633916,2.0
2018,4,0.00418410041841,1.0
2018,5,0.0094212651413189,1.0
2018,6,0.064066852367688,2.0
2018,7,0.0256756756756756,1.0
2018,8,0.0094212651413189,1.0
2018,9,0.0278164116828929,1.0
2018,10,0.0094086021505376,1.0
2018,11,0.00836820083682,1.0
2018,12,0.010752688172043,1.0
2019,1,0.0283400809716599,2.0
2019,2,0.0059612518628912,1.0
2019,3,0.0190995907230559,1.0
2019,4,0.0154711673699015,1.0
2019,5,0.0,0.0
2019,6,0.0056577086280056,1.0
2019,7,0.0080971659919028,1.0
2019,8,0.0094339622641509,1.0
2019,9,0.0225035161744022,1.0
2019,10,0.0027063599458728,1.0
2019,11,0.0042075736325385,1.0
2019,12,0.0013477088948787,1.0
2020,1,0.0040485829959514,1.0
2020,2,0.0028818443804034,1.0
2020,3,0.0,0.0
2020,4,0.0013927576601671,1.0
2020,5,0.0,0.0
2020,6,0.0013986013986013,1.0
2020,7,0.0,0.0
2020,8,0.0138888888888888,1.0
