Year,Month,mean,max
2017,12,211.83298988502298,353.5
2018,1,165.86588672298382,320.5
2018,2,117.45591973113214,225.5
2018,3,111.53442065673369,207.5
2018,4,110.5410088371993,190.0
2018,5,103.59061441609484,194.0
2018,6,104.0137772118125,177.5
2018,7,105.636348207174,185.5
2018,8,93.48971486033363,149.5
2018,9,115.0676977685168,222.5
2018,10,107.57872516586485,192.5
2018,11,97.82783055150713,163.5
2018,12,93.62037735317928,171.0
2019,1,97.7069455073814,174.5
2019,2,95.92716154832577,162.0
2019,3,92.4585289549759,165.0
2019,4,100.09066240019813,195.0
2019,5,92.62526948319805,153.5
2019,6,86.30974093431095,148.5
2019,7,88.15037787075222,155.0
2019,8,84.79209525042859,148.0
2019,9,76.21969006087502,140.5
2019,10,88.94442572835861,169.5
2019,11,92.05987100716195,196.5
2019,12,111.51584357591506,202.5
2020,1,113.62004760282892,193.0
2020,2,103.36673619331889,180.5
2020,3,116.876312960729,210.0
2020,4,128.19215755952166,210.0
2020,5,121.02373701425334,195.5
2020,6,134.99343238917692,210.5
2020,7,129.7551914275402,205.5
2020,8,124.46999137928377,183.0
