Year,Month,mean,max
2017,12,385.6388888888889,755.0
2018,1,327.16689655172416,640.0
2018,2,283.42088091354,592.0
2018,3,286.79245283018867,539.0
2018,4,238.24373259052925,504.0
2018,5,208.06182795698925,365.0
2018,6,259.99721835883173,519.0
2018,7,220.5162162162162,441.0
2018,8,209.66487213997308,362.0
2018,9,194.87343532684284,380.0
2018,10,181.49059139784947,442.0
2018,11,213.48117154811715,446.0
2018,12,212.16397849462365,481.0
2019,1,197.31983805668017,372.0
2019,2,178.56333830104322,354.0
2019,3,241.22267759562845,511.0
2019,4,203.19014084507043,422.0
2019,5,174.47106325706594,333.0
2019,6,190.8981612446959,367.0
2019,7,221.12398921832883,399.0
2019,8,155.2412398921833,274.0
2019,9,147.1617440225035,348.0
2019,10,163.07432432432432,313.0
2019,11,178.58005617977528,423.0
2019,12,224.98923283983848,473.0
2020,1,250.5438596491228,547.0
2020,2,276.71510791366904,504.0
2020,3,317.0725806451613,769.0
2020,4,409.03337969401946,850.0
2020,5,372.4150943396226,690.0
2020,6,336.53706293706296,674.0
2020,7,368.3467741935484,668.0
2020,8,376.808362369338,583.0
