Year,Month,mean,max
2017,12,0.4884259259259259,4.0
2018,1,1.2289655172413794,113.0
2018,2,1.3915171288743882,41.0
2018,3,0.3405114401076716,19.0
2018,4,0.3417015341701534,33.0
2018,5,0.2190860215053763,5.0
2018,6,0.2461752433936022,3.0
2018,7,0.2932432432432432,51.0
2018,8,0.1103633916554508,2.0
2018,9,0.1699164345403899,3.0
2018,10,0.1948924731182795,3.0
2018,11,0.3640167364016736,3.0
2018,12,0.1034946236559139,2.0
2019,1,0.0904183535762483,2.0
2019,2,0.0387481371087928,2.0
2019,3,0.0368852459016393,1.0
2019,4,0.0634696755994358,2.0
2019,5,0.0511440107671601,1.0
2019,6,0.099009900990099,6.0
2019,7,0.2587601078167116,25.0
2019,8,0.77088948787062,100.0
2019,9,0.180281690140845,3.0
2019,10,0.8364864864864865,83.0
2019,11,0.1318373071528751,3.0
2019,12,0.160377358490566,2.0
2020,1,0.1349527665317139,3.0
2020,2,0.4719424460431655,61.0
2020,3,0.0631720430107526,2.0
2020,4,0.0792767732962447,3.0
2020,5,0.284366576819407,26.0
2020,6,0.1358543417366946,2.0
2020,7,0.1278600269179004,3.0
2020,8,0.073170731707317,1.0
