Year,Month,mean,max
2017,12,41.48080262396296,505.0
2018,1,27.34041055718475,509.0
2018,2,63.9185125520204,809.0
2018,3,82.8032492997199,4012.0
2018,4,14.34389875769186,743.0
2018,5,18.847465231045312,888.0
2018,6,33.4011129144447,2983.0
2018,7,52.745102454402165,3686.0
2018,8,59.28837522441652,589.0
2018,9,25.66163843119053,745.0
2018,10,10.029065200314218,267.0
2018,11,20.93718855023757,749.0
2018,12,11.939988782950085,116.0
2019,1,3.310002257846015,37.0
2019,2,10.038246616167887,255.0
2019,3,8.53532146501871,438.0
2019,4,4.839569691300281,368.0
2019,5,11.649983166872405,488.0
2019,6,8.213241314773658,502.0
2019,7,13.9430848675348,522.0
2019,8,16.5969027045225,661.0
2019,9,10.29153018249883,313.0
2019,10,2.127059354547506,196.0
2019,11,2.211770211770212,12.0
2019,12,3.358729802513465,200.0
2020,1,3.7640234287001575,105.0
2020,2,22.18855016802689,1198.0
2020,3,20.698789780367548,1268.0
2020,4,58.91051350411499,548.0
2020,5,4.817703081232493,26.0
2020,6,1.5825367218465842,35.0
2020,7,2.0509311195871662,11.0
2020,8,0.8449927431059506,5.0
