Year,Month,mean,max
2017,12,61.59421365173674,160.5
2018,1,47.19087365227324,138.5
2018,2,37.28106483359359,91.0
2018,3,41.98064496976839,108.5
2018,4,38.99060381168982,98.5
2018,5,33.20960517185007,76.0
2018,6,46.893551489827345,136.5
2018,7,63.44266623228242,162.5
2018,8,40.41797932461837,90.0
2018,9,25.933017559726224,64.5
2018,10,22.860188122334545,58.0
2018,11,21.828640758594425,64.0
2018,12,24.331190581757454,64.0
2019,1,27.3941215511965,67.5
2019,2,25.75228262140277,67.0
2019,3,26.8946430383525,78.0
2019,4,30.267827187854692,74.5
2019,5,28.93317159154218,93.0
2019,6,52.47876694909538,117.0
2019,7,36.60963462129988,76.5
2019,8,29.688736631877667,65.0
2019,9,23.884011694398378,63.5
2019,10,24.75200044849626,71.5
2019,11,29.919018404468286,77.0
2019,12,43.80006060865446,139.5
2020,1,42.30378986875038,128.0
2020,2,36.646193512542254,89.5
2020,3,38.16702481550312,81.0
2020,4,54.997344937106355,109.5
2020,5,57.49359808616781,105.5
2020,6,58.677576886855874,176.5
2020,7,86.1825790409902,187.0
2020,8,66.23828214611439,117.0
