Year,Month,mean,max
2017,12,122.76388888888889,1455.5
2018,1,24.590532915360505,552.5
2018,2,10.026357454284287,290.5
2018,3,7.2547459080449785,198.0
2018,4,0.5229805013927575,26.5
2018,5,0.2815860215053763,50.0
2018,6,0.7402777777777778,77.0
2018,7,1.202281205427349,50.5
2018,8,1.9843868061609997,100.5
2018,9,0.11349618977146375,2.0
2018,10,0.130336330699725,2.0
2018,11,0.3968745770292298,8.0
2018,12,0.10844165724719584,1.5
2019,1,0.14853868310270504,1.5
2019,2,0.0993153427290198,2.0
2019,3,0.08901496771303795,2.0
2019,4,0.0842083584488647,1.5
2019,5,1.6474069649099519,32.5
2019,6,1.6700137348859965,9.5
2019,7,0.7075499505036761,8.5
2019,8,0.40583014768420456,4.0
2019,9,0.3197084190536477,6.0
2019,10,0.27042489089741034,3.0
2019,11,0.20914503877195756,2.5
2019,12,0.24079553226272457,2.0
2020,1,0.2652237243640512,2.0
2020,2,0.32488891239949214,15.0
2020,3,0.21745050233146515,2.0
2020,4,14.105892229704999,1802.0
2020,5,0.25370580167052564,21.0
2020,6,0.1844380971141534,2.5
2020,7,0.17294389209684655,6.5
2020,8,0.08536585365853655,2.0
