Year,Month,mean,max
2017,12,11.726500675545262,62.0
2018,1,3.5872168860429268,14.0
2018,2,1.6887007926911193,7.0
2018,3,1.1078717201166182,6.0
2018,4,0.6722170470423847,5.0
2018,5,0.7107744107744107,5.0
2018,6,0.7880687093779016,5.0
2018,7,0.5851952155269691,4.0
2018,8,0.3114163476694438,3.0
2018,9,0.2805997907706614,3.0
2018,10,0.2750028188070808,3.0
2018,11,0.3391962725684333,3.0
2018,12,0.3159195596000449,3.0
2019,1,0.2952791647753064,4.0
2019,2,0.2739640539191213,3.0
2019,3,0.1810543278084714,3.0
2019,4,0.2334916864608076,3.0
2019,5,0.1746543778801843,3.0
2019,6,0.1759203012999635,3.0
2019,7,0.2272727272727272,4.0
2019,8,0.1207762557077625,2.0
2019,9,0.1242324043457723,2.0
2019,10,0.0932193732193732,2.0
2019,11,0.2721361863104385,4.0
2019,12,0.1571330902461258,3.0
2020,1,0.1060901479527468,3.0
2020,2,0.1038271604938271,2.0
2020,3,0.1367401703418504,3.0
2020,4,0.1592846164594103,3.0
2020,5,0.1516074450084602,3.0
2020,6,0.1237162082398772,2.0
2020,7,0.2079810618870476,2.0
2020,8,0.1144205249189029,2.0
