Year,Month,mean,max
2017,12,97.73087089345441,201.2
2018,1,76.51414496252735,161.2
2018,2,62.61249335238566,136.2
2018,3,58.951677059815744,127.6
2018,4,55.54173239846269,109.8
2018,5,51.40546841521406,107.0
2018,6,47.82560850494906,101.2
2018,7,48.276204526605525,96.4
2018,8,47.411396793873955,103.2
2018,9,49.759676353155555,106.4
2018,10,60.76593420198664,128.2
2018,11,59.747174988114935,128.6
2018,12,64.47614450927941,129.0
2019,1,50.74776462348758,107.6
2019,2,40.693592194670295,88.0
2019,3,37.57624720975883,86.0
2019,4,30.711615129335293,65.6
2019,5,28.127951205878343,60.8
2019,6,27.302634109769752,57.8
2019,7,30.060537986139742,70.8
2019,8,29.660662794226276,61.4
2019,9,28.678491534524248,58.4
2019,10,27.40940329741046,60.6
2019,11,27.882274617519407,61.0
2019,12,30.989448741561613,65.0
2020,1,33.68069019121016,73.4
2020,2,32.879336395879,70.4
2020,3,32.19469956577838,71.2
2020,4,45.541303457085164,90.4
2020,5,37.99834714228568,79.2
2020,6,29.57256865311348,62.8
2020,7,27.124954184834383,57.0
2020,8,24.334745299509613,48.4
